time,packet_type,source,current_node,next_hop,dest,hop_count,routing_direction
672.0411977706341,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.041249003076,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.041300235518,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0413514679599,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0414027004018,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0414539328438,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0415051652857,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0415563977276,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0416076301696,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0416588626115,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0417100950534,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0417613274954,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0418125599373,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0418637923792,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0419150248212,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0419662572631,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.042017489705,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.042068722147,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0421199545889,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0421711870308,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0422224194728,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0422736519147,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0423248843566,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0423761167986,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0424273492405,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0424785816824,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0425298141244,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0425810465663,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0426322790082,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0426835114502,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.0427347438921,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.042785976334,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
672.042837208776,SENSOR_DATA,"[1,1]",14,"[4,254]","[25,2]",,TREE
672.0428884412179,SENSOR_DATA,"[1,1]",4,"[4,4]","[25,2]",,MESH
673.312870869831,SENSOR_DATA,"[10,1]",49,"[5,2]","[7,2]",,MESH
673.3129115665251,SENSOR_DATA,"[10,1]",48,"[7,1]","[7,2]",,MESH
673.3130105516431,SENSOR_DATA,"[10,1]",68,"[7,2]","[7,2]",,DIRECT
677.0027828139553,SENSOR_DATA,"[26,2]",12,"[4,4]","[4,1]",,MESH
677.0028824352362,SENSOR_DATA,"[4,2]",3,"[4,4]","[4,4]",,DIRECT
677.0028871167749,SENSOR_DATA,"[26,2]",14,"[4,1]","[4,1]",,DIRECT
677.1064188473969,SENSOR_DATA,"[1,3]",15,"[4,4]","[25,2]",,MESH
677.106505268191,SENSOR_DATA,"[1,3]",14,"[4,254]","[25,2]",,TREE
677.1065565006329,SENSOR_DATA,"[1,3]",4,"[4,4]","[25,2]",,MESH
677.8904751589818,SENSOR_DATA,"[2,2]",9,"[0,2]","[5,4]",,MESH
677.8905159341443,SENSOR_DATA,"[2,2]",8,"[0,254]","[5,4]",,TREE
677.8906003743771,SENSOR_DATA,"[2,2]",17,"[0,4]","[5,4]",,TREE
677.8906750805235,SENSOR_DATA,"[2,2]",18,"[5,1]","[5,4]",,TREE
677.8907659010575,SENSOR_DATA,"[2,2]",38,"[5,4]","[5,4]",,DIRECT
681.0113646046049,SENSOR_DATA,"[8,1]",35,"[0,3]","[0,254]",,MESH
681.0114443152802,SENSOR_DATA,"[8,1]",26,"[0,254]","[0,254]",,DIRECT
681.0117371428989,NETWORK_REQUEST,"[35,10]",21,"[39,254]","[0,254]",,TREE
681.0117737291005,SENSOR_DATA,"[10,3]",59,"[10,254]","[0,4]",,TREE
681.0118227607993,NETWORK_REQUEST,"[35,10]",31,"[26,4]","[0,254]",,TREE
681.0118241808505,SENSOR_DATA,"[10,3]",49,"[5,4]","[0,4]",,MESH
681.0118906093368,SENSOR_DATA,"[10,3]",39,"[5,254]","[0,4]",,TREE
681.0118934379336,NETWORK_REQUEST,"[35,10]",22,"[26,254]","[0,254]",,TREE
681.0119454289951,SENSOR_DATA,"[10,3]",38,"[0,4]","[0,4]",,DIRECT
681.0119529153594,NETWORK_REQUEST,"[35,10]",23,"[8,4]","[0,254]",,MESH
681.0120253242756,NETWORK_REQUEST,"[35,10]",24,"[0,3]","[0,254]",,MESH
681.012104709269,SENSOR_DATA,"[11,3]",76,"[11,1]","[11,1]",,DIRECT
681.0121324178606,NETWORK_REQUEST,"[35,10]",26,"[0,254]","[0,254]",,DIRECT
681.0122294771986,NETWORK_REPLY,"[0,254]",17,"[0,1]","[35,10]",,TREE
681.0122963564644,NETWORK_REPLY,"[0,254]",16,"[1,1]","[35,10]",,TREE
681.0123713033719,NETWORK_REPLY,"[0,254]",5,"[4,1]","[35,10]",,TREE
681.0124284110583,NETWORK_REPLY,"[0,254]",4,"[4,4]","[35,10]",,MESH
681.0124796435002,NETWORK_REPLY,"[0,254]",14,"[26,1]","[35,10]",,MESH
681.0125487507117,SENSOR_DATA,"[7,2]",69,"[6,3]","[6,3]",,DIRECT
681.0125668400377,NETWORK_REPLY,"[0,254]",23,"[35,10]","[35,10]",,DIRECT
681.0129010876286,SENSOR_DATA,"[19,7]",52,"[19,2]","[22,1]",,MESH
681.0129430508531,SENSOR_DATA,"[21,1]",74,"[11,2]","[20,1]",,MESH
681.0129596353775,SENSOR_DATA,"[19,7]",63,"[22,1]","[22,1]",,DIRECT
681.0133747599972,SENSOR_DATA,"[22,3]",82,"[22,1]","[19,7]",,MESH
681.0134636701252,SENSOR_DATA,"[22,3]",73,"[19,7]","[19,7]",,DIRECT
681.0137906952152,SENSOR_DATA,"[22,1]",73,"[30,2]","[29,1]",,MESH
681.0142356976556,SENSOR_DATA,"[30,1]",71,"[19,4]","[22,1]",,MESH
681.0142454664106,SENSOR_DATA,"[30,3]",60,"[33,1]","[22,3]",,MESH
681.0142548578123,SENSOR_DATA,"[30,4]",50,"[19,6]","[8,3]",,MESH
681.0142604652088,SENSOR_DATA,"[30,2]",72,"[33,2]","[33,2]",,DIRECT
681.0143217531086,SENSOR_DATA,"[30,1]",62,"[22,1]","[22,1]",,DIRECT
681.0143419623314,SENSOR_DATA,"[30,4]",61,"[19,2]","[8,3]",,MESH
681.0144409804801,SENSOR_DATA,"[30,4]",63,"[19,254]","[8,3]",,TREE
681.0144856979051,SENSOR_DATA,"[30,4]",53,"[8,3]","[8,3]",,DIRECT
681.0145152256737,SENSOR_DATA,"[30,4]",54,"[8,3]","[8,3]",,DIRECT
681.015147226102,SENSOR_DATA,"[20,3]",96,"[20,254]","[11,2]",,TREE
681.0151483016467,SENSOR_DATA,"[21,2]",84,"[21,254]","[27,3]",,TREE
681.0151891464317,SENSOR_DATA,"[20,4]",95,"[20,254]","[18,1]",,TREE
681.0151979610083,SENSOR_DATA,"[21,2]",74,"[22,1]","[27,3]",,MESH
681.0152047638525,SENSOR_DATA,"[20,3]",86,"[11,2]","[11,2]",,DIRECT
681.015262753961,SENSOR_DATA,"[21,2]",73,"[22,3]","[27,3]",,MESH
681.0152718071319,SENSOR_DATA,"[20,4]",86,"[18,3]","[18,1]",,MESH
681.015351664089,SENSOR_DATA,"[21,2]",82,"[27,3]","[27,3]",,DIRECT
681.0153518238045,SENSOR_DATA,"[20,4]",77,"[18,254]","[18,1]",,TREE
681.0154401313139,SENSOR_DATA,"[20,4]",78,"[18,1]","[18,1]",,DIRECT
682.040895678074,SENSOR_DATA,"[0,1]",16,"[0,254]","[0,254]",,DIRECT
682.5271510545065,SENSOR_DATA,"[0,6]",28,"[0,254]","[0,3]",,TREE
682.5272126363438,SENSOR_DATA,"[0,6]",17,"[0,3]","[0,3]",,DIRECT
683.2347196428613,SENSOR_DATA,"[0,2]",8,"[0,254]","[0,7]",,TREE
683.234804083094,SENSOR_DATA,"[0,2]",17,"[0,7]","[0,7]",,DIRECT
687.1848148759506,SENSOR_DATA,"[5,1]",38,"[3,2]","[0,3]",,MESH
688.4157757857324,SENSOR_DATA,"[0,5]",27,"[3,4]","[25,1]",,MESH
688.4158952319812,SENSOR_DATA,"[0,5]",46,"[8,3]","[25,1]",,MESH
688.4160184559494,SENSOR_DATA,"[0,5]",44,"[8,254]","[25,1]",,TREE
688.4160664232526,SENSOR_DATA,"[0,5]",35,"[8,5]","[25,1]",,MESH
688.416118044732,SENSOR_DATA,"[0,5]",34,"[25,1]","[25,1]",,DIRECT
689.6268968568822,SENSOR_DATA,"[14,1]",36,"[0,3]","[0,254]",,MESH
689.6269442718844,SENSOR_DATA,"[14,1]",26,"[0,254]","[0,254]",,DIRECT
689.6269462695305,SENSOR_DATA,"[15,1]",56,"[3,3]","[5,4]",,MESH
689.6270240141924,SENSOR_DATA,"[15,1]",47,"[43,1]","[5,4]",,TREE
689.6270659457529,SENSOR_DATA,"[15,1]",37,"[5,4]","[5,4]",,DIRECT
690.0000498529093,SENSOR_DATA,"[19,1]",64,"[19,254]","[25,2]",,TREE
690.000074779364,SENSOR_DATA,"[19,1]",54,"[19,3]","[25,2]",,MESH
690.0001300878816,SENSOR_DATA,"[19,1]",53,"[25,2]","[25,2]",,DIRECT
690.000157741297,SENSOR_DATA,"[19,1]",53,"[25,2]","[25,2]",,DIRECT
690.0002961315809,SENSOR_DATA,"[43,1]",37,"[3,3]","[10,2]",,MESH
690.0003380631413,SENSOR_DATA,"[43,1]",47,"[5,2]","[10,2]",,MESH
690.000428443349,SENSOR_DATA,"[43,1]",48,"[5,254]","[10,2]",,TREE
690.0005214178694,SENSOR_DATA,"[43,1]",38,"[5,2]","[10,2]",,MESH
690.0006143923898,SENSOR_DATA,"[43,1]",48,"[5,254]","[10,2]",,TREE
690.0007073669102,SENSOR_DATA,"[43,1]",38,"[5,2]","[10,2]",,MESH
690.0008003414306,SENSOR_DATA,"[43,1]",48,"[5,254]","[10,2]",,TREE
690.000893315951,SENSOR_DATA,"[43,1]",38,"[5,2]","[10,2]",,MESH
690.0009862904714,SENSOR_DATA,"[43,1]",48,"[5,254]","[10,2]",,TREE
690.0010792649917,SENSOR_DATA,"[43,1]",38,"[5,2]","[10,2]",,MESH
691.0115611158104,SENSOR_DATA,"[25,1]",43,"[19,3]","[19,6]",,MESH
691.0115916388014,SENSOR_DATA,"[5,2]",48,"[5,254]","[0,4]",,TREE
691.0116467066192,SENSOR_DATA,"[25,1]",53,"[19,6]","[19,6]",,DIRECT
691.0116846133218,SENSOR_DATA,"[5,2]",38,"[0,4]","[0,4]",,DIRECT
691.0117103140079,SENSOR_DATA,"[26,3]",32,"[39,2]","[39,2]",,DIRECT
691.0126551900265,SENSOR_DATA,"[11,2]",75,"[21,1]","[19,7]",,MESH
691.0127474460653,SENSOR_DATA,"[11,2]",74,"[12,1]","[19,7]",,MESH
691.0127792862953,SENSOR_DATA,"[19,2]",63,"[19,3]","[19,3]",,DIRECT
691.0127880030348,SENSOR_DATA,"[19,3]",53,"[19,5]","[32,2]",,MESH
691.0128769425535,SENSOR_DATA,"[19,3]",42,"[32,2]","[32,2]",,DIRECT
691.0139912694835,SENSOR_DATA,"[40,1]",87,"[20,1]","[21,2]",,MESH
691.014055817633,SENSOR_DATA,"[40,1]",86,"[21,2]","[21,2]",,DIRECT
691.0140732507496,SENSOR_DATA,"[28,1]",97,"[20,1]","[31,1]",,MESH
691.0141617588766,SENSOR_DATA,"[28,1]",86,"[20,4]","[31,1]",,MESH
691.0142444195768,SENSOR_DATA,"[28,1]",95,"[31,1]","[31,1]",,DIRECT
691.0147826998547,SENSOR_DATA,"[27,2]",91,"[27,3]","[33,1]",,MESH
691.0148273034278,SENSOR_DATA,"[27,2]",81,"[27,254]","[33,1]",,TREE
691.0148970517977,SENSOR_DATA,"[27,3]",81,"[22,3]","[12,1]",,MESH
691.0149259166633,SENSOR_DATA,"[27,2]",92,"[27,3]","[33,1]",,MESH
691.0149458061337,SENSOR_DATA,"[27,3]",82,"[22,1]","[12,1]",,MESH
691.0150245298988,SENSOR_DATA,"[27,2]",81,"[27,254]","[33,1]",,TREE
691.0150347162618,SENSOR_DATA,"[27,3]",73,"[12,1]","[12,1]",,DIRECT
691.0151231431344,SENSOR_DATA,"[27,2]",92,"[27,3]","[33,1]",,MESH
691.0152217563699,SENSOR_DATA,"[27,2]",81,"[27,254]","[33,1]",,TREE
691.0153203696054,SENSOR_DATA,"[27,2]",92,"[27,3]","[33,1]",,MESH
691.015418982841,SENSOR_DATA,"[27,2]",81,"[27,254]","[33,1]",,TREE
691.0155006744916,SENSOR_DATA,"[38,1]",70,"[30,1]","[19,4]",,MESH
691.0155508120686,SENSOR_DATA,"[38,1]",71,"[19,4]","[19,4]",,DIRECT
692.3518578880224,SENSOR_DATA,"[39,1]",11,"[35,3]","[35,3]",,DIRECT
696.2155642422522,SENSOR_DATA,"[8,2]",45,"[19,1]","[21,3]",,MESH
696.2156785666645,SENSOR_DATA,"[8,2]",64,"[11,2]","[21,3]",,MESH
696.2158083131701,SENSOR_DATA,"[8,2]",75,"[21,1]","[21,3]",,MESH
696.2159005692089,SENSOR_DATA,"[8,2]",74,"[21,3]","[21,3]",,DIRECT
697.106607733075,SENSOR_DATA,"[4,4]",14,"[4,254]","[0,2]",,TREE
701.0113363205967,SENSOR_DATA,"[8,3]",44,"[8,4]","[32,2]",,MESH
701.0113892580863,SENSOR_DATA,"[8,4]",24,"[26,1]","[35,10]",,MESH
701.0114427963408,SENSOR_DATA,"[8,3]",24,"[26,3]","[32,2]",,MESH
701.0114616670024,SENSOR_DATA,"[8,4]",23,"[35,10]","[35,10]",,DIRECT
701.0115460516522,SENSOR_DATA,"[8,1]",35,"[8,5]","[25,1]",,MESH
701.0115816009603,SENSOR_DATA,"[8,3]",32,"[32,2]","[32,2]",,DIRECT
701.0118034724468,SENSOR_DATA,"[6,4]",67,"[6,3]","[12,1]",,MESH
701.0118692566924,SENSOR_DATA,"[6,4]",57,"[8,2]","[12,1]",,MESH
701.01199172059,SENSOR_DATA,"[6,4]",45,"[12,1]","[12,1]",,DIRECT
701.0123852775181,SENSOR_DATA,"[11,1]",65,"[11,3]","[20,3]",,MESH
701.0124768518408,SENSOR_DATA,"[11,1]",76,"[20,2]","[20,3]",,MESH
701.01264554504,SENSOR_DATA,"[7,3]",79,"[7,2]","[6,3]",,MESH
701.0127040909528,SENSOR_DATA,"[7,3]",69,"[6,3]","[6,3]",,DIRECT
701.0127670073903,SENSOR_DATA,"[7,4]",78,"[6,4]","[6,4]",,DIRECT
701.01314522296,SENSOR_DATA,"[22,2]",83,"[21,1]","[11,1]",,MESH
701.0131823712572,SENSOR_DATA,"[29,1]",51,"[26,3]","[26,3]",,DIRECT
701.0132102004837,SENSOR_DATA,"[22,2]",74,"[12,1]","[11,1]",,MESH
701.013214888972,SENSOR_DATA,"[21,3]",93,"[21,1]","[12,1]",,MESH
701.0132657857172,SENSOR_DATA,"[30,5]",40,"[29,1]","[33,1]",,MESH
701.0133055016784,SENSOR_DATA,"[21,3]",74,"[12,1]","[12,1]",,DIRECT
701.0133366963262,SENSOR_DATA,"[30,5]",51,"[30,3]","[33,1]",,MESH
701.013419466196,SENSOR_DATA,"[30,5]",60,"[33,1]","[33,1]",,DIRECT
701.0137686246795,SENSOR_DATA,"[36,1]",85,"[20,1]","[7,4]",,MESH
701.0138086090649,SENSOR_DATA,"[36,1]",86,"[18,3]","[7,4]",,MESH
701.0138886257375,SENSOR_DATA,"[36,1]",77,"[7,4]","[7,4]",,DIRECT
701.0139869013228,SENSOR_DATA,"[39,2]",31,"[19,5]","[12,1]",,MESH
701.0140014694965,SENSOR_DATA,"[32,2]",41,"[39,2]","[26,2]",,MESH
701.0140560615739,SENSOR_DATA,"[39,2]",42,"[19,3]","[12,1]",,MESH
701.0141450010926,SENSOR_DATA,"[39,2]",53,"[12,1]","[12,1]",,DIRECT
701.0144507947696,SENSOR_DATA,"[38,1]",70,"[27,3]","[27,3]",,DIRECT
701.0144872499967,SENSOR_DATA,"[33,2]",80,"[22,3]","[19,4]",,MESH
701.0145821887656,SENSOR_DATA,"[33,2]",82,"[22,1]","[19,4]",,MESH
701.0146710988937,SENSOR_DATA,"[33,2]",73,"[19,4]","[19,4]",,DIRECT
703.235038446194,SENSOR_DATA,"[2,1]",19,"[2,2]","[2,2]",,DIRECT
706.4687108506283,SENSOR_DATA,"[0,4]",18,"[5,4]","[7,1]",,MESH
706.4688378002262,SENSOR_DATA,"[0,4]",39,"[5,2]","[7,1]",,MESH
706.4689171753339,SENSOR_DATA,"[0,4]",48,"[7,1]","[7,1]",,DIRECT
707.0025527427027,SENSOR_DATA,"[4,3]",13,"[4,254]","[19,2]",,TREE
707.0026228799945,SENSOR_DATA,"[4,3]",4,"[1,1]","[19,2]",,TREE
707.002679987681,SENSOR_DATA,"[4,3]",5,"[1,254]","[19,2]",,TREE
707.0027124900536,SENSOR_DATA,"[4,1]",4,"[1,3]","[3,2]",,MESH
707.0027549345884,SENSOR_DATA,"[4,3]",16,"[1,4]","[19,2]",,MESH
707.0028027914168,SENSOR_DATA,"[4,1]",15,"[0,3]","[3,2]",,MESH
707.0028128944194,SENSOR_DATA,"[4,3]",25,"[8,1]","[19,2]",,TREE
707.0028837786695,SENSOR_DATA,"[4,1]",26,"[3,2]","[3,2]",,DIRECT
707.0028989409091,SENSOR_DATA,"[4,3]",35,"[8,2]","[19,2]",,MESH
707.0029741457182,SENSOR_DATA,"[4,3]",45,"[12,1]","[19,2]",,MESH
707.1065120484428,SENSOR_DATA,"[1,2]",6,"[0,7]","[0,7]",,DIRECT
707.10775775536,SENSOR_DATA,"[41,1]",2,"[35,10]","[35,10]",,DIRECT
707.1849072207642,SENSOR_DATA,"[5,3]",29,"[5,254]","[0,2]",,TREE
707.184971673756,SENSOR_DATA,"[5,3]",38,"[0,4]","[0,2]",,MESH
707.1849793349256,SENSOR_DATA,"[5,4]",39,"[10,1]","[6,4]",,MESH
707.185045763412,SENSOR_DATA,"[5,4]",49,"[10,2]","[6,4]",,MESH
707.18506249429,SENSOR_DATA,"[5,3]",18,"[0,254]","[0,2]",,TREE
707.185100874602,SENSOR_DATA,"[5,4]",58,"[6,4]","[6,4]",,DIRECT
707.1851372004364,SENSOR_DATA,"[5,3]",17,"[0,2]","[0,2]",,DIRECT
711.0111128009503,SENSOR_DATA,"[0,3]",26,"[0,254]","[0,254]",,DIRECT
711.0115242564617,SENSOR_DATA,"[15,1]",56,"[6,3]","[7,4]",,MESH
711.0115891373134,SENSOR_DATA,"[15,1]",57,"[7,1]","[7,4]",,MESH
711.01160611971,SENSOR_DATA,"[6,3]",57,"[7,1]","[7,1]",,DIRECT
711.0116789354287,SENSOR_DATA,"[15,1]",68,"[7,4]","[7,4]",,DIRECT
711.0117340631388,SENSOR_DATA,"[10,2]",58,"[10,254]","[0,4]",,TREE
711.0117557136577,SENSOR_DATA,"[15,2]",66,"[18,3]","[18,1]",,MESH
711.011788535518,SENSOR_DATA,"[12,2]",55,"[12,1]","[29,1]",,MESH
711.0117891743288,SENSOR_DATA,"[10,2]",49,"[5,4]","[0,4]",,MESH
711.0118425878333,SENSOR_DATA,"[39,2]",31,"[26,3]","[0,3]",,MESH
711.0118434184329,SENSOR_DATA,"[15,2]",77,"[18,254]","[18,1]",,TREE
711.0118556028151,SENSOR_DATA,"[10,2]",39,"[5,254]","[0,4]",,TREE
711.0118606059776,SENSOR_DATA,"[12,2]",54,"[19,7]","[29,1]",,MESH
711.0118761968863,SENSOR_DATA,"[39,2]",32,"[26,254]","[0,3]",,TREE
711.0119104224734,SENSOR_DATA,"[10,2]",38,"[0,4]","[0,4]",,DIRECT
711.0119317259423,SENSOR_DATA,"[15,2]",78,"[18,1]","[18,1]",,DIRECT
711.0119673225374,SENSOR_DATA,"[39,2]",23,"[8,5]","[0,3]",,MESH
711.0119784272123,SENSOR_DATA,"[12,2]",52,"[29,1]","[29,1]",,DIRECT
711.0120626766001,SENSOR_DATA,"[39,2]",34,"[0,3]","[0,3]",,DIRECT
711.0124055965574,SENSOR_DATA,"[7,1]",68,"[5,2]","[3,3]",,MESH
711.0125045816753,SENSOR_DATA,"[7,1]",48,"[5,254]","[3,3]",,TREE
711.0125697054222,SENSOR_DATA,"[39,2]",31,"[19,5]","[19,3]",,MESH
711.0125975561957,SENSOR_DATA,"[7,1]",38,"[3,3]","[3,3]",,DIRECT
711.0126388656732,SENSOR_DATA,"[39,2]",42,"[19,3]","[19,3]",,DIRECT
711.012941565234,SENSOR_DATA,"[19,4]",62,"[29,1]","[30,5]",,MESH
711.013025572594,SENSOR_DATA,"[19,4]",51,"[30,5]","[30,5]",,DIRECT
711.0130548215908,SENSOR_DATA,"[19,5]",42,"[19,254]","[8,2]",,TREE
711.013061407651,SENSOR_DATA,"[19,6]",61,"[29,1]","[29,1]",,DIRECT
711.0131437611095,SENSOR_DATA,"[19,5]",53,"[8,3]","[8,2]",,MESH
711.0134860961281,SENSOR_DATA,"[35,2]",30,"[35,10]","[4,4]",,MESH
711.0135810891782,SENSOR_DATA,"[35,2]",21,"[26,2]","[4,4]",,MESH
711.0136744171591,SENSOR_DATA,"[35,2]",12,"[4,4]","[4,4]",,DIRECT
711.013940265042,SENSOR_DATA,"[37,1]",99,"[28,2]","[28,2]",,DIRECT
711.0149612321903,SENSOR_DATA,"[36,1]",85,"[11,2]","[22,2]",,MESH
711.0149746128508,SENSOR_DATA,"[20,1]",86,"[28,1]","[28,2]",,MESH
711.0150149375595,SENSOR_DATA,"[36,1]",75,"[21,1]","[22,2]",,MESH
711.0150631209779,SENSOR_DATA,"[20,1]",97,"[28,2]","[28,2]",,DIRECT
711.0151071935983,SENSOR_DATA,"[36,1]",74,"[22,2]","[22,2]",,DIRECT
712.3518013561319,SENSOR_DATA,"[41,2]",1,"[26,2]","[1,3]",,MESH
712.351877190323,SENSOR_DATA,"[41,2]",12,"[4,4]","[1,3]",,MESH
712.351920178029,SENSOR_DATA,"[35,10]",21,"[35,1]","[29,1]",,MESH
712.3519814931426,SENSOR_DATA,"[41,2]",14,"[1,3]","[1,3]",,DIRECT
716.777238348447,SENSOR_DATA,"[0,7]",7,"[0,1]","[8,4]",,MESH
716.777335630563,SENSOR_DATA,"[0,7]",16,"[8,4]","[8,4]",,DIRECT
718.8086783990526,SENSOR_DATA,"[1,4]",25,"[8,5]","[8,5]",,DIRECT
718.8087254303595,SENSOR_DATA,"[8,5]",34,"[1,4]","[1,4]",,DIRECT
719.6269895823898,SENSOR_DATA,"[12,2]",55,"[8,2]","[8,4]",,MESH
719.6270240112643,SENSOR_DATA,"[12,2]",45,"[8,1]","[8,4]",,MESH
719.6270992160735,SENSOR_DATA,"[12,2]",35,"[8,4]","[8,4]",,DIRECT
720.0010524907576,SENSOR_DATA,"[42,1]",89,"[28,2]","[20,4]",,MESH
720.0011463844658,SENSOR_DATA,"[42,1]",98,"[20,3]","[20,4]",,MESH
720.001237369475,SENSOR_DATA,"[42,1]",96,"[20,4]","[20,4]",,DIRECT
721.0113153095527,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0113572411132,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0113991726736,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.011441104234,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0114830357944,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0115249673548,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0115278413739,SENSOR_DATA,"[3,4]",46,"[43,254]","[5,2]",,TREE
721.0115668989152,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0115849492364,SENSOR_DATA,"[3,4]",37,"[5,2]","[5,2]",,DIRECT
721.0116049833824,SENSOR_DATA,"[25,2]",33,"[25,254]","[26,4]",,TREE
721.0116088304757,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0116395741087,SENSOR_DATA,"[26,4]",22,"[26,254]","[1,4]",,TREE
721.0116507620361,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0116761751017,SENSOR_DATA,"[25,2]",34,"[8,4]","[26,4]",,MESH
721.0116926935965,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0116990515345,SENSOR_DATA,"[26,4]",23,"[8,5]","[1,4]",,MESH
721.0117155876446,SENSOR_DATA,"[25,2]",24,"[8,254]","[26,4]",,TREE
721.0117346251569,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0117765567173,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0117944055971,SENSOR_DATA,"[26,4]",34,"[1,4]","[1,4]",,DIRECT
721.0118002694201,SENSOR_DATA,"[25,2]",35,"[8,4]","[26,4]",,MESH
721.0118184882778,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0118604198382,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0119023513986,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.011944282959,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0119862145194,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0120281460798,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0120379549642,SENSOR_DATA,"[12,1]",54,"[8,2]","[14,1]",,MESH
721.0120700776403,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0121120092007,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.012129036875,SENSOR_DATA,"[12,1]",45,"[14,1]","[14,1]",,DIRECT
721.0121346017647,SENSOR_DATA,"[26,1]",23,"[8,4]","[8,4]",,DIRECT
721.0121357314605,SENSOR_DATA,"[26,2]",12,"[35,10]","[35,2]",,MESH
721.0121539407611,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0121958723215,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0122290594414,SENSOR_DATA,"[26,2]",21,"[35,2]","[35,2]",,DIRECT
721.0122378038819,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0122797354423,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0123216670028,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.0123635985632,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
721.0124055301236,SENSOR_DATA,"[3,3]",47,"[43,254]","[8,3]",,TREE
721.012447461684,SENSOR_DATA,"[3,3]",37,"[3,3]","[8,3]",,MESH
