packet_id,packet_type,source_gui,dest_gui,created_at,received_at,delay,path
1177,TABLE_SHARE,32,,121.59474526792447,121.59481874133553,7.347341106367367e-05,32 -> 23
1170,TABLE_SHARE,41,,121.59472344687157,121.59482236775638,9.892088480967232e-05,41 -> 22
1173,TABLE_SHARE,32,,121.59474526792447,121.59482317132917,7.79034047013738e-05,32 -> 41
1180,TABLE_SHARE,32,,121.59474526792447,121.59483324524929,8.797732482435094e-05,32 -> 43
1183,SENSOR_DATA,32,,121.59474526792447,121.59483324524929,8.797732482435094e-05,32 -> 43
1167,TABLE_SHARE,41,,121.59472344687157,121.5948394713149,0.00011602444332936557,41 -> 21
1181,TABLE_SHARE,32,,121.59474526792447,121.59485110582543,0.00010583790096063694,32 -> 24
1175,TABLE_SHARE,32,,121.59474526792447,121.59485274821478,0.000107480290310491,32 -> 21
1179,TABLE_SHARE,32,,121.59474526792447,121.59485341858793,0.00010815066346481217,32 -> 44
1174,TABLE_SHARE,32,,121.59474526792447,121.59488362095817,0.00013835303370512975,32 -> 40
1186,TABLE_SHARE,40,,121.594829250484,121.59489189158248,6.26410984807535e-05,40 -> 41
1185,TABLE_SHARE,40,,121.594829250484,121.59492553263175,9.62821477514808e-05,40 -> 31
1187,TABLE_SHARE,40,,121.594829250484,121.59496656787361,0.0001373173896155322,40 -> 21
1188,TABLE_SHARE,40,,121.594829250484,121.5949676035177,0.00013835303370512975,40 -> 32
1189,SENSOR_DATA,40,,121.594829250484,121.59499382059299,0.00016457010899273428,40 -> 31 -> 32
1209,JOIN_REQUEST,16,,125.31455468598844,125.31464591008573,9.122409728945513e-05,16 -> 25
1225,JOIN_REQUEST,71,,126.97719029509378,126.97728802706243,9.77319686512601e-05,71 -> 62
1226,JOIN_REQUEST,82,,126.97728675201857,126.97736846077639,8.170875781843279e-05,82 -> 72
1227,NETWORK_REQUEST,62,,126.97728802706243,126.9774981902146,0.00021016315217536885,62 -> 52 -> 41 -> 31
1228,NETWORK_REQUEST,72,,126.97736846077639,126.97761611730711,0.000247656530717677,72 -> 52 -> 41 -> 31
1229,NETWORK_REPLY,31,,126.9774981902146,126.97784051714552,0.00034232693091951205,31 -> 32 -> 33 -> 42 -> 52 -> 62
1230,NETWORK_REPLY,31,,126.97761611730711,126.97799593761657,0.0003798203094618202,31 -> 32 -> 33 -> 42 -> 52 -> 72
1248,JOIN_REQUEST,50,,127.90944235643778,127.90950408028154,6.172384375702222e-05,50 -> 40
1250,NETWORK_REQUEST,40,,127.90950408028154,127.90960036242929,9.62821477514808e-05,40 -> 31
1251,NETWORK_REPLY,31,,127.90960036242929,127.90969664457704,9.62821477514808e-05,31 -> 40
1252,NETWORK_UPDATE,40,,127.90969664457704,127.90979292672479,9.62821477514808e-05,40 -> 31
1257,JOIN_ACK,50,,127.9097583684208,127.90982009226455,6.172384375702222e-05,50 -> 40
1258,CH_NOMINATION,40,,127.90982009226455,127.90988181610831,6.172384375702222e-05,40 -> 50
1259,CH_NOMINATION_ACK,50,,127.90988181610831,127.90994353995207,6.172384375702222e-05,50 -> 40
1261,NETWORK_UPDATE,40,,127.90994353995207,127.91003982209982,9.62821477514808e-05,40 -> 31
1262,NETWORK_UPDATE,40,,127.90994353995207,127.91003982209982,9.62821477514808e-05,40 -> 31
1270,SENSOR_DATA,33,,129.11508507064582,129.1151551616406,7.009099476817937e-05,33 -> 43
1276,JOIN_REQUEST,75,,129.1162915997849,129.1163548422986,6.324251370415368e-05,75 -> 74
1277,JOIN_REQUEST,83,,129.1163139178161,129.116399478361,8.55605449032737e-05,83 -> 74
1304,JOIN_REQUEST,0,,130.3139102267495,130.31395738475183,4.715800233157097e-05,0 -> 1
1307,JOIN_ACK,0,,130.31400454275416,130.3140517007565,4.715800233157097e-05,0 -> 1
1308,NETWORK_UPDATE,0,,130.31400454275416,130.3140517007565,4.715800233157097e-05,0 -> 1
1309,NETWORK_UPDATE,1,,130.3140517007565,130.31414881719405,9.711643755849764e-05,1 -> 12
1310,NETWORK_UPDATE,12,,130.31414881719405,130.31423342038235,8.460318829861535e-05,12 -> 23
1311,NETWORK_UPDATE,23,,130.31423342038235,130.31430058208124,6.716169889386947e-05,23 -> 33
1312,NETWORK_UPDATE,33,,130.31430058208124,130.31434828507295,4.7702991707865294e-05,33 -> 32
1313,NETWORK_UPDATE,32,,130.31434828507295,130.31441657303418,6.828796122704262e-05,32 -> 31
