node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,135.195759,134.484662,127.742128,197.330600,254.294818,315.754261,341.861689,426.260160,468.114371,516.380985,63.889567,52.493231,97.670302,148.744597,225.771714,300.123791,347.036904,404.675417,463.950968,517.352310,0.000000,40.205898,95.116327,156.755083,204.888885,292.301360,328.376758,423.789200,467.408592,545.920298,63.328243,83.887894,144.786556,187.077248,242.318245,277.709541,340.759143,428.382716,458.421808,527.387741,140.941896,137.288758,160.840717,229.131452,252.917345,320.019583,390.320411,439.458770,475.932138,551.243209,199.694206,179.239818,224.571460,255.943114,317.129152,363.570097,391.002715,468.899814,515.573627,590.196129,251.838391,235.006127,283.949923,318.232761,356.209122,411.614609,438.819255,486.784527,553.154277,600.766128,321.661567,325.615031,320.728662,372.581486,381.533177,424.096431,476.210837,527.206730,588.791277,644.389959,350.106604,356.300074,398.392589,426.333392,439.393550,486.654139,518.154279,572.840776,594.054256,676.886569,422.944952,415.017011,437.876202,485.074556,496.667550,550.203446,575.048711,608.416480,665.906029,705.502551
21,149.941027,136.026381,112.319206,172.556727,222.283779,283.406470,307.624081,390.032183,430.829111,479.157850,86.478846,55.417393,70.158875,115.364908,189.432891,262.357617,309.324550,366.281265,425.260149,478.258563,40.205898,0.000000,55.127514,117.233581,165.533424,252.345948,288.474569,383.908522,427.517211,506.190836,70.378590,55.820528,107.480290,147.811890,202.179394,237.559893,300.561134,388.203352,418.241861,487.255177,137.317390,116.024443,130.221099,194.011099,215.059878,280.554277,351.055809,399.604349,435.979704,511.056810,198.890859,165.130596,203.127539,226.228930,282.983493,327.204590,352.915528,429.981775,476.692496,550.701912,249.269888,221.546171,259.761657,289.183941,323.698234,377.411579,403.383926,449.002911,515.286624,562.194371,314.713399,311.715794,301.561149,348.400160,352.788328,392.078784,441.854417,491.047313,552.309797,606.957444,345.108824,345.356237,381.427309,403.167907,412.107603,456.472551,484.736894,538.833568,558.322517,640.063868,415.505628,400.881219,421.068696,463.948168,471.868111,521.952466,543.303653,575.295849,631.607335,670.245780
22,188.151118,162.210992,120.262205,157.285625,189.949057,248.785273,268.728382,346.188090,384.505659,432.799188,135.009873,97.389692,69.122136,87.532167,148.166256,216.002505,262.677757,317.657090,375.716193,427.600112,95.116327,55.127514,0.000000,68.145657,115.758058,199.520198,235.766372,331.112453,374.635221,453.759510,102.593519,48.007783,57.495703,93.191157,147.256061,182.658856,245.883699,334.054073,364.075183,433.359194,143.739788,98.920885,93.183713,145.425736,161.991295,225.588973,296.205464,344.476979,380.863920,456.265205,203.419096,153.288437,177.008411,185.799739,234.746230,275.619812,299.181952,375.375977,422.100888,495.679070,248.752254,206.763893,227.141738,248.489505,277.471678,328.489284,352.746143,395.489298,461.630115,507.840408,305.899356,293.062415,275.447981,314.031520,311.723846,346.064638,392.488826,439.325997,500.133734,553.694135,338.293294,330.169825,356.997714,369.582060,372.579317,412.626417,436.458226,489.665930,507.012005,587.431300,404.011011,380.189309,396.319180,432.653453,435.369581,480.415929,497.028937,527.169895,581.918614,619.365444
23,215.112424,177.160979,122.369340,121.677951,130.910419,186.026080,202.882438,278.225996,316.379262,364.682833,180.339665,140.830674,84.603188,54.006930,82.711194,147.858279,194.544751,249.963871,308.468897,361.101431,156.755083,117.233581,68.145657,0.000000,48.348515,136.070731,171.915211,267.217391,310.840486,389.178910,170.629511,112.595975,73.473411,67.161699,95.004874,128.507883,188.540367,273.547120,303.524993,371.777546,202.877323,147.472014,120.684786,136.936834,134.275137,179.934894,250.222725,292.410704,327.354999,398.389611,258.584215,199.366701,206.022539,191.741271,218.891982,247.304104,260.943485,330.409283,376.751416,445.592430,298.710844,246.154456,243.179986,249.266936,264.744316,306.931687,325.468060,356.615201,421.332782,463.427436,346.943340,324.246034,298.150121,323.071036,308.916599,331.500629,368.204550,406.991503,465.527331,514.437888,380.388447,364.037090,379.102750,378.155621,370.855897,401.384887,414.366873,464.465167,475.283241,550.468996,440.127988,406.431366,417.036173,443.345487,437.646652,472.714897,479.006450,504.285967,554.366194,588.073933
24,251.650739,209.733679,153.039750,126.536065,106.332168,152.069174,162.981183,232.653550,269.189519,317.403402,224.640960,185.623659,125.767661,79.787697,51.145318,101.483580,147.548938,201.904228,260.188456,312.756778,204.888885,165.533424,115.758058,48.348515,0.000000,89.639492,124.802340,219.705648,263.294272,341.250494,217.585798,157.752726,105.837901,75.532969,64.744548,91.649528,146.089674,227.879044,257.690907,325.179326,242.948779,183.695330,148.818114,140.239689,122.555631,147.924060,215.443340,252.317719,285.906814,353.774828,295.110876,231.807054,227.904815,199.534715,209.087489,226.524462,231.950982,294.972717,340.516909,405.651428,331.110367,272.892463,254.847826,250.107063,255.117695,289.361050,303.191424,325.245497,388.215165,427.153721,372.509145,343.535262,312.351937,327.157320,305.005069,318.455804,347.288806,379.674037,435.991323,481.333353,406.193750,384.393258,391.055775,380.652133,366.193649,389.331315,394.307948,441.568529,447.675110,518.705333,461.001136,420.815308,427.390163,446.247958,434.669207,462.166593,461.045878,482.629964,529.038544,559.954733
25,338.352269,294.553806,238.077826,194.069422,139.301722,150.191346,139.780955,175.800578,200.864163,247.101472,314.271606,275.254918,215.189986,166.504513,101.337395,66.278095,91.224097,128.672163,181.415519,230.052372,292.301360,252.345948,199.520198,136.070731,89.639492,0.000000,36.250924,131.629900,175.206294,254.243966,297.284302,235.230185,171.676274,125.809761,65.033316,45.837674,61.944496,138.262994,168.051875,235.769308,307.608180,245.099445,202.067178,158.111098,119.844380,90.775021,142.923300,168.563478,199.762514,264.438926,351.160691,283.615184,262.232243,213.198697,188.990899,182.183003,170.159979,217.901910,261.210426,320.507552,378.092978,312.272171,269.053652,245.186942,229.967547,246.111239,250.085484,254.422579,313.094304,346.746619,405.189147,365.767693,326.941380,322.346917,286.711304,282.084118,294.738618,314.515543,365.943083,405.088247,438.230310,406.911888,397.709723,370.213449,343.103590,351.559816,341.700788,382.710182,380.637216,444.144952,482.121520,430.909332,429.751315,434.152373,412.069561,424.882554,410.456289,425.120055,464.609092,490.667521
26,370.391115,325.719197,269.709172,219.943724,157.352526,154.161048,135.431516,152.100063,170.957861,215.678764,349.042398,310.259207,249.617192,199.554303,128.839549,71.948298,75.824839,98.476024,147.366347,194.454760,328.376758,288.474569,235.766372,171.915211,124.802340,36.250924,0.000000,95.437571,139.042700,217.994560,333.339133,271.213296,206.956718,160.400843,98.215903,70.846749,46.420133,104.478227,133.778996,200.427984,341.689894,279.064024,235.230435,185.445517,144.480860,95.673486,130.018524,143.897729,171.740009,231.258363,383.361316,315.460013,290.409317,237.073371,202.418801,184.926945,163.420621,198.176550,238.854767,292.471952,408.065336,340.980131,291.542395,262.019628,239.459605,246.638879,245.269579,238.538712,293.237135,322.618299,431.193425,389.109917,348.456279,337.342279,297.299620,284.914503,289.100185,301.223371,348.920226,383.611919,463.792616,429.903110,415.638159,382.286683,350.524332,352.293365,335.160210,372.182904,365.348091,423.566033,504.051358,449.652207,445.817416,444.756360,418.666884,424.828325,404.050708,414.884520,450.150279,473.160263
27,459.899325,414.061844,359.265032,301.520913,230.245099,203.501695,171.705804,129.812850,117.937611,149.480003,442.909772,404.508303,343.260763,291.745272,216.175775,143.648549,111.770943,70.928061,74.732176,105.768970,423.789200,383.908522,331.112453,267.217391,219.705648,131.629900,95.437571,0.000000,43.624056,122.831519,427.767300,365.508197,299.882660,252.495971,189.810487,157.269383,98.530366,37.138685,51.592556,107.799654,431.317437,368.833521,323.832302,264.932531,222.075587,151.520761,136.390936,107.577875,114.954456,146.859451,468.518477,400.460200,368.228594,307.979591,255.017373,216.988564,176.877802,167.511066,194.280715,224.692205,488.016104,418.990517,357.601808,317.470323,280.586282,266.353357,251.658500,214.657171,252.380349,266.534328,501.908213,454.508654,410.725222,385.389966,337.105134,307.178906,289.525976,279.560246,313.567657,333.438486,533.068338,493.759243,468.104072,421.964442,380.302080,365.445786,330.195277,354.413784,334.329179,374.854928,564.303810,503.293260,493.223728,479.062922,443.892563,433.025166,396.245570,396.202139,418.465317,432.138636
28,501.960028,455.846128,401.496624,341.794779,268.995935,236.634180,202.619894,142.986221,115.445488,133.264479,486.221561,447.925105,386.559701,334.757671,258.394520,184.277107,147.881613,95.763354,66.942368,72.465416,467.408592,427.517211,374.635221,310.840486,263.294272,175.206294,139.042700,43.624056,0.000000,79.835881,470.860283,408.577869,342.538132,294.999994,232.432214,199.165238,138.133003,54.514239,40.507408,67.327545,472.587109,410.284138,365.022058,303.691520,260.872916,187.194648,158.293742,114.589939,107.259023,113.086956,508.054172,440.147700,405.566871,343.529707,285.499057,241.793234,197.332113,168.768149,185.499446,199.957221,525.543174,456.097896,390.912979,347.574950,306.344719,284.364072,264.747908,215.713352,242.535566,247.550040,535.864599,486.721567,442.118337,411.694213,361.047461,324.905106,298.523966,278.576911,304.541271,316.026894,566.315635,525.115426,495.204467,444.486791,399.458434,377.933809,335.505375,353.097080,326.969451,357.430746,593.824782,530.567851,518.084386,498.711204,460.175693,442.119254,398.738978,393.564413,409.074275,417.830868
29,574.343321,527.673627,474.640531,410.897073,336.055566,295.129616,259.135038,179.884242,135.037720,122.449575,562.446395,524.647796,462.891299,410.264201,332.277115,256.119268,214.528864,155.383540,100.329177,50.403813,545.920298,506.190836,453.759510,389.178910,341.250494,254.243966,217.994560,122.831519,79.835881,0.000000,550.563366,488.292248,422.367786,374.835814,312.259063,278.958019,217.402465,129.761501,104.432141,51.850836,552.057118,489.856764,444.502679,381.837449,339.179763,263.967272,224.953302,171.161134,147.692748,97.842292,586.419881,518.690365,482.338423,418.977877,356.681263,308.049171,260.595064,211.178758,210.728122,191.806380,602.227985,532.542926,463.987624,417.673784,372.270600,341.700757,316.514070,253.551535,260.618365,247.618116,609.000468,558.160555,512.888561,476.881460,424.020861,380.834552,343.464162,309.374112,320.369404,315.215389,638.593508,595.431202,560.662370,504.649100,455.830931,425.588000,373.768964,380.266860,344.767106,354.851377,661.699441,596.013336,580.581677,554.495820,511.765448,483.525624,430.792610,417.274272,420.381828,419.548619
30,198.274228,196.534971,181.492608,242.655418,288.437148,348.741083,370.460565,448.779447,486.735726,534.977298,126.440963,112.978699,140.390141,181.919921,250.204111,318.436037,364.974049,419.058954,476.357256,527.067675,63.328243,70.378590,102.593519,170.629511,217.585798,297.284302,333.339133,427.767300,470.860283,550.563366,0.000000,62.288951,129.792568,177.322286,238.891217,273.457926,337.077719,426.856735,456.571300,526.465944,78.197894,89.862286,126.327382,200.514016,232.577391,306.528685,374.112535,427.652674,464.951982,544.582479,136.372430,121.178962,172.002904,214.187294,283.072692,334.900796,368.394396,449.552109,495.585181,573.765700,188.515422,175.273485,233.178845,273.797555,317.624888,376.130824,406.283804,461.728958,527.918873,578.494398,258.750138,265.306702,264.175724,320.556320,335.651033,383.581415,440.421587,496.006647,558.195873,616.843859,286.871615,294.468277,339.577270,372.721456,390.749151,442.149289,479.787717,535.480761,561.114398,646.966369,359.991029,354.431703,378.779470,429.130474,444.447824,502.226771,532.825485,568.835211,628.769917,670.676399
31,205.736094,189.401702,157.206491,203.429736,237.836650,296.271733,315.162964,390.190967,426.713281,474.819566,141.101979,111.123388,107.660326,135.139477,194.596717,259.182316,305.260029,358.154864,414.920793,465.170102,83.887894,55.820528,48.007783,112.595975,157.752726,235.230185,271.213296,365.508197,408.577869,488.292248,62.288951,0.000000,68.287961,115.404816,176.640775,211.315073,274.991435,364.691660,394.450367,464.316090,96.282148,61.014277,76.965338,146.603207,174.265552,246.168367,314.847343,367.173800,404.329322,483.147446,156.864346,112.835891,147.437982,172.423011,233.662024,281.664517,311.803058,391.682186,438.076135,514.965229,203.983436,168.651203,204.015751,235.043875,272.330108,328.067516,355.912287,406.635618,473.032502,522.151662,264.946785,257.936160,246.082638,292.702210,298.536830,340.216847,392.680805,444.791762,506.633066,563.390778,296.486143,292.878494,326.348886,347.386220,357.232543,403.142864,434.346642,489.154383,511.222076,595.032524,364.751305,346.713185,365.978620,408.143597,416.317346,467.540594,491.208654,524.556528,582.286063,622.301129
32,245.483001,217.645327,171.133890,191.256213,203.518764,255.979129,268.793357,335.699801,368.587857,416.121374,191.526841,154.656132,121.477853,119.415173,152.212504,204.944317,248.995938,298.089167,352.937273,401.410745,144.786556,107.480290,57.495703,73.473411,105.837901,171.676274,206.956718,299.882660,342.538132,422.367786,129.792568,68.287961,0.000000,47.702992,110.110516,144.033515,207.470999,297.362081,326.975245,396.906820,138.353034,77.903405,47.388617,87.977325,108.150663,178.047401,247.211418,298.958541,336.076743,414.934580,189.278122,127.015497,133.694781,130.604442,177.335780,219.754551,246.250411,324.845108,371.416946,447.404939,226.576766,172.681645,176.374042,192.562688,219.992556,271.278630,296.246436,342.004850,408.369165,456.217608,273.475104,252.084917,228.660460,260.952122,255.373820,288.581203,335.439740,383.604621,444.829821,499.721621,306.915049,291.393244,310.252782,316.580882,316.640277,355.365049,379.140811,432.583573,450.981776,532.612338,367.208414,336.046822,348.929834,380.660273,380.570863,423.629337,439.533491,469.843417,525.036510,563.069452
33,272.915473,239.083489,186.643107,187.227043,181.313529,226.905215,234.672300,294.764726,325.077258,372.095586,226.924995,188.100261,142.526301,121.147471,126.483195,165.975157,207.642241,253.680202,307.191778,354.692598,187.077248,147.811890,93.191157,67.161699,75.532969,125.809761,160.400843,252.495971,294.999994,374.835814,177.322286,115.404816,47.702992,0.000000,62.708451,96.331145,159.798649,249.668787,279.305769,349.229199,181.854574,119.474138,78.116668,70.090995,71.092049,132.977060,203.274380,253.092150,289.959070,367.867187,227.723621,161.562325,152.589058,126.944311,152.633887,185.885376,206.360607,282.219635,328.940724,403.133450,259.500981,198.640116,180.815590,182.539261,198.165454,242.854204,263.942741,302.765860,368.756062,414.650932,297.532710,268.042638,237.680322,257.385654,241.768205,265.511598,305.457399,348.563544,408.686778,461.087490,331.215289,308.867433,317.283845,312.098528,303.703691,334.943751,350.876712,402.383310,416.628076,495.393767,385.473141,346.278221,354.334425,377.497837,370.627934,405.892978,414.285222,441.306250,493.558715,529.329075
34,309.720793,270.186401,214.047650,190.990776,159.714034,191.252197,190.702040,239.207865,265.871839,312.109979,273.944759,234.349888,179.604585,141.118122,106.832928,116.926604,152.803607,193.702284,245.483145,292.158312,242.318245,202.179394,147.256061,95.004874,64.744548,65.033316,98.215903,189.810487,232.432214,312.259063,238.891217,176.640775,110.110516,62.708451,0.000000,35.405221,98.928705,188.178972,218.042257,287.806015,243.474702,180.848242,137.234131,97.103698,65.748359,85.370994,155.258964,198.589279,234.352529,309.036982,286.136140,218.588635,199.047431,155.339418,148.974084,161.944531,168.237055,235.436306,281.748081,351.287024,313.522119,248.508423,211.966909,196.752259,194.256199,225.166674,238.446908,262.818897,326.921618,368.431266,343.293826,306.713954,270.357953,274.824711,246.915078,255.480241,282.568466,315.677516,372.817608,420.095044,376.633538,348.010069,345.050383,326.260003,306.983557,326.418137,329.617773,376.871921,383.824193,456.672652,424.045816,376.917256,379.311935,391.548634,375.998862,399.592171,396.529088,417.889124,464.682753,496.337593
35,341.790932,300.938951,244.364591,213.598929,171.144240,191.784934,184.513900,220.116711,241.726813,286.483041,308.405356,268.811001,212.767182,171.030626,123.506335,110.029571,136.825663,169.193965,217.138493,261.263943,277.709541,237.559893,182.658856,128.507883,91.649528,45.837674,70.846749,157.269383,199.165238,278.958019,273.457926,211.315073,144.033515,96.331145,35.405221,0.000000,63.735747,153.400197,183.135572,253.009883,274.139972,211.599832,166.787828,114.727335,74.704894,57.541579,123.818832,163.982155,199.363091,273.634003,313.455456,245.412091,219.629349,168.041235,144.500433,144.414265,141.948517,203.549606,249.389574,317.086048,337.258444,270.153547,223.572527,199.553826,186.910298,208.780874,217.358951,233.820142,296.565638,336.106945,361.159229,320.586773,281.308916,276.945101,242.802561,242.587970,262.058779,289.587517,344.876253,389.687581,393.981190,361.648725,351.888948,325.522729,300.438136,313.000722,309.315627,353.913252,357.249243,427.099056,436.626465,385.072080,384.086038,389.861082,369.591514,386.491824,377.372184,395.673914,439.531332,469.146712
36,397.478492,354.589078,297.906299,256.013894,199.073672,200.332843,181.686767,189.110911,199.142714,239.654152,368.841084,329.364925,271.266670,225.302406,163.273350,117.065103,120.580119,129.616871,166.319964,204.262526,340.759143,300.561134,245.883699,188.540367,146.089674,61.944496,46.420133,98.530366,138.133003,217.402465,337.077719,274.991435,207.470999,159.798649,98.928705,63.735747,0.000000,89.948879,119.507135,189.435983,334.661767,272.536924,227.118992,166.403805,123.545222,57.085986,84.176285,107.106259,139.830867,210.541876,370.229155,302.228952,269.905515,210.867775,165.363396,140.961384,117.031036,156.259162,199.270009,259.946906,389.582396,320.712214,262.405478,226.968772,198.650487,201.330136,198.919060,194.298461,251.546854,284.855365,405.525205,359.992966,317.412285,299.755762,256.651117,240.231171,242.686365,256.010694,305.442496,343.274477,437.246702,400.032320,380.198548,342.130628,307.640577,306.748615,288.749647,326.271990,321.010303,382.509710,472.469710,414.836199,408.506880,403.367397,375.144167,378.999105,357.645715,368.939424,405.519578,430.047754
37,474.822441,429.960330,374.104259,321.514233,253.494068,233.149994,203.342240,166.909677,153.452212,181.056659,452.519923,413.442470,353.429066,303.962711,232.355463,165.291794,140.679651,107.154671,107.803990,126.700958,428.382716,388.203352,334.054073,273.547120,227.879044,138.262994,104.478227,37.138685,54.514239,129.761501,426.856735,364.691660,297.362081,249.668787,188.178972,153.400197,89.948879,0.000000,30.039324,99.631738,423.657605,361.847066,316.283840,252.176548,209.620619,134.244191,105.050985,70.538472,79.815163,126.803140,456.770944,389.141847,352.710280,289.892306,230.985434,188.010940,144.909571,130.373096,158.226754,194.912976,472.651654,403.036506,336.601906,293.070613,252.434806,233.437387,216.706827,177.526223,216.258540,233.279639,481.609655,432.246853,387.609019,357.754422,307.725802,274.221231,253.511747,242.422035,277.116632,299.196165,511.934045,470.602209,441.132485,391.756630,348.159364,330.524488,293.542841,317.275462,297.588826,340.478276,539.400972,476.473462,464.599532,447.272495,410.482561,397.218018,359.304557,359.071316,381.928923,396.650149
38,503.772787,458.654435,403.014008,348.847084,279.346726,254.933611,223.297764,175.732140,153.755495,173.765972,482.320055,443.294904,383.127514,333.328561,260.750770,191.605520,162.877046,120.826794,105.541932,110.476590,458.421808,418.241861,364.075183,303.524993,257.690907,168.051875,133.778996,51.592556,40.507408,104.432141,456.571300,394.450367,326.975245,279.305769,218.042257,183.135572,119.507135,30.039324,0.000000,69.946814,452.123415,390.559711,344.938843,279.489940,237.246518,160.803569,121.960601,74.402555,68.467897,98.287870,483.937639,416.567020,378.572494,314.748119,252.533244,205.644671,159.653347,128.494069,147.943418,173.115534,498.324161,428.571740,359.594430,313.893657,270.210448,245.256360,224.657149,175.605029,205.702890,215.992203,504.629463,454.093304,408.980771,375.402870,323.780091,285.597256,258.034403,238.980072,267.537929,283.527764,534.363786,491.712842,459.126151,406.417894,360.372466,337.626030,295.096448,313.697783,289.352085,325.003122,559.000365,494.514843,480.850995,459.620659,420.343394,401.612721,358.674626,354.542741,372.407426,383.596534
39,567.686136,521.858591,467.027750,408.716172,336.253746,303.319615,268.785188,201.471262,164.027794,163.851430,549.420945,510.686417,449.899728,398.994548,323.962175,250.954606,215.201971,161.621113,119.585803,88.450379,527.387741,487.255177,433.359194,371.777546,325.179326,235.769308,200.427984,107.799654,67.327545,51.850836,526.465944,464.316090,396.906820,349.229199,287.806015,253.009883,189.435983,99.631738,69.946814,0.000000,521.554364,460.191786,414.548770,348.053529,306.176168,229.147085,181.652292,124.793391,97.532194,53.117247,552.075618,485.047590,445.334266,380.479235,314.452641,263.060380,214.714466,160.109913,159.049305,147.607569,564.616891,494.813539,422.649848,374.173825,326.521491,292.702273,266.250710,201.816678,210.027224,201.285260,567.166369,515.032433,469.411623,430.213128,376.584238,331.233999,292.042266,257.636676,270.516053,269.795984,595.919691,551.355411,513.855687,455.874080,406.082101,374.300821,321.927228,328.929205,294.652037,310.308591,615.920847,549.112797,532.455033,504.387239,460.896770,431.718114,379.126034,366.427071,371.939973,373.848267
40,276.136148,271.343747,248.658802,299.596309,332.004217,388.836061,404.922783,474.044919,506.498620,553.772813,204.514517,187.770318,201.579579,231.234760,285.517538,343.171385,387.336277,435.443849,488.863412,535.220817,140.941896,137.317390,143.739788,202.877323,242.948779,307.608180,341.689894,431.317437,472.587109,552.057118,78.197894,96.282148,138.353034,181.854574,243.474702,274.139972,334.661767,423.657605,452.123415,521.554364,0.000000,62.641098,107.565373,175.704570,215.884905,293.297069,354.163613,411.537416,448.862916,532.190307,61.723844,53.129213,110.240001,167.468805,243.190727,300.019394,340.299167,423.204971,467.370577,548.647596,112.180627,100.170256,170.634946,219.191428,269.701454,330.565230,363.850238,427.744801,492.428861,545.966450,180.720111,188.551802,192.065486,253.693451,276.931681,331.041847,392.934982,453.442660,515.463592,577.210805,209.482219,216.444151,264.045563,303.088407,327.265508,383.298229,428.284038,484.505868,515.390338,604.058880,282.003108,277.180202,302.816590,356.315927,375.890871,438.360109,475.783458,514.717120,577.119479,621.510296
41,265.713105,250.411171,216.428283,255.288549,278.319280,332.782662,346.579053,412.933129,444.452959,491.559337,198.764128,171.422071,165.817730,183.897828,228.921869,282.547618,325.989066,373.154043,426.275184,472.600746,137.288758,116.024443,98.920885,147.472014,183.695330,245.099445,279.064024,368.833521,410.284138,489.856764,89.862286,61.014277,77.903405,119.474138,180.848242,211.599832,272.536924,361.847066,390.559711,460.191786,62.641098,0.000000,45.652508,117.878381,155.802715,232.956459,296.211049,352.562325,390.001256,472.479473,111.593934,54.399576,87.670459,124.364701,194.888395,248.799908,285.660432,368.116814,413.286671,493.365157,151.915793,108.549196,146.695978,184.193176,227.972744,286.976882,317.933892,376.548640,442.276302,494.258545,206.992147,197.080058,185.587566,235.293149,246.544544,293.720031,351.055299,407.832246,470.080428,529.790817,239.388246,232.650071,265.466612,289.161981,302.964687,352.777299,390.000780,445.765481,472.249607,558.916545,305.565808,285.725375,305.105495,348.708279,359.387873,414.191198,443.099031,478.973696,539.037710,581.261207
42,277.681681,254.989354,212.797032,238.232593,249.858594,300.585819,311.133201,372.861957,402.457822,449.105835,216.669376,183.624895,161.888404,166.170496,197.385686,243.882149,285.736733,330.631003,382.594604,428.030041,160.840717,130.221099,93.183713,120.684786,148.818114,202.067178,235.230435,323.832302,365.022058,444.502679,126.327382,76.965338,47.388617,78.116668,137.234131,166.787828,227.118992,316.283840,344.938843,414.548770,107.565373,45.652508,0.000000,74.537609,110.499123,187.446502,251.555708,307.405184,344.859042,427.038425,149.683396,83.621669,86.740894,96.009020,157.843754,208.582439,242.875542,324.787444,370.408092,449.718553,182.409296,125.659892,133.959181,158.975517,195.457627,251.898111,280.803407,335.496946,401.632536,452.552637,226.358984,205.011618,183.402878,221.186626,222.585653,263.255770,316.482519,370.258404,432.358222,490.572554,259.874945,244.097523,265.110468,276.641762,282.230704,326.475628,357.628680,412.645117,435.992961,521.042364,319.834977,289.866839,304.167010,339.487812,343.383664,391.761868,414.249426,447.716732,505.861105,546.475028
43,333.007790,303.118323,253.218465,257.276089,246.242268,285.628331,287.477793,333.905988,356.400269,400.744479,279.186752,242.623671,206.040065,190.722459,190.967176,214.017989,248.652371,283.889223,330.052039,370.633035,229.131452,194.011099,145.425736,136.936834,140.239689,158.111098,185.445517,264.932531,303.691520,381.837449,200.514016,146.603207,87.977325,70.090995,97.103698,114.727335,166.403805,252.176548,279.489940,348.053529,175.704570,117.878381,74.537609,0.000000,42.872057,118.906732,178.673429,235.833484,273.162295,356.607297,204.594843,137.077544,104.987530,59.684740,89.368105,135.135686,168.353727,250.442216,295.924263,375.565591,223.647579,155.673439,115.998577,112.448692,132.473181,183.516338,209.696625,261.241653,327.491589,378.066618,247.098411,209.635542,174.272666,187.775067,172.308265,200.957261,247.870734,298.238546,360.034058,417.098226,280.216891,250.933343,251.320433,242.194707,234.236555,268.688703,291.223501,344.920991,364.924993,448.438435,327.066349,281.965823,287.239397,307.676568,300.718382,338.309665,351.688052,381.912051,437.606462,476.465702
44,344.002490,309.623057,256.198533,247.344664,224.270554,256.856979,254.711925,294.819622,315.252805,358.988833,296.823867,258.426231,213.444318,187.434321,170.096220,180.157169,211.063999,242.896072,287.720904,327.793184,252.917345,215.059878,161.991295,134.275137,122.555631,119.844380,144.480860,222.075587,260.872916,339.179763,232.577391,174.265552,108.150663,71.092049,65.748359,74.704894,123.545222,209.620619,237.246518,306.176168,215.884905,155.802715,110.499123,42.872057,0.000000,77.412489,141.692697,196.916422,234.372018,316.695095,247.260600,179.526679,147.009225,93.386569,86.716034,114.793959,138.100161,217.433188,263.812030,341.204447,266.257492,197.834153,149.270843,131.010134,132.875069,172.714161,192.870530,233.962235,300.287086,348.183056,286.733835,245.962526,207.331456,209.077543,182.754522,197.951566,234.655628,277.758330,338.243638,391.920835,319.425834,287.079239,280.133411,260.749756,243.698988,268.409865,280.415217,331.441658,345.720248,425.440202,362.312944,312.539320,313.872466,326.147901,312.331837,340.661696,344.732416,370.644661,422.475537,458.360289
45,394.954941,355.537214,299.312529,271.125064,226.707321,240.825104,227.894872,245.159839,256.202252,296.184390,356.786426,317.327976,264.454725,226.205307,180.808978,156.489896,171.303546,186.526056,222.273409,256.713904,320.019583,280.554277,225.588973,179.934894,147.924060,90.775021,95.673486,151.520761,187.194648,263.967272,306.528685,246.168367,178.047401,132.977060,85.370994,57.541579,57.085986,134.244191,160.803569,229.147085,293.297069,232.956459,187.446502,118.906732,77.412489,0.000000,70.880739,121.124148,158.446188,239.620830,323.154537,255.925442,218.504802,156.628138,108.438040,91.536518,84.436219,150.863590,197.463841,270.178094,338.471762,268.937390,206.391282,169.885091,143.797363,155.336458,160.789746,177.582476,241.560435,283.924513,350.407810,303.714649,260.701372,243.144970,201.682878,191.686540,205.556666,232.158066,288.072957,334.728688,381.703951,343.489788,323.185995,286.825504,255.171446,260.838517,252.762754,296.512594,299.953289,371.367295,415.545057,357.777103,351.875790,349.087992,323.626615,334.123764,321.172844,338.394050,382.019474,412.074490
46,464.902030,424.642118,368.130859,334.508773,282.031982,284.176835,263.779939,256.483656,253.630644,285.285008,427.661901,388.193051,334.822290,294.809295,242.167563,201.238180,200.641165,193.976107,210.941287,230.715815,390.320411,351.055809,296.205464,250.222725,215.443340,142.923300,130.018524,136.390936,158.293742,224.953302,374.112535,314.847343,247.211418,203.274380,155.258964,123.818832,84.176285,105.050985,121.960601,181.652292,354.163613,296.211049,251.555708,178.673429,141.692697,70.880739,0.000000,59.097747,95.444151,180.284519,377.163874,312.146491,267.533762,201.382784,132.816109,83.721634,40.520234,80.187428,126.652686,200.193635,385.339432,315.736793,241.117144,192.874076,148.318694,130.189259,119.456110,111.677561,172.847190,213.238234,385.514478,333.615446,288.146538,253.608804,202.797284,170.965343,161.440411,172.001576,223.284053,265.907865,414.373179,370.522499,337.267157,286.709364,243.924566,231.779444,206.375231,242.178554,237.718866,303.644645,437.099461,372.653075,359.798971,342.785366,307.800726,301.898618,275.042424,284.872266,321.844828,348.007051
