node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
12,130.036716,97.305253,28.672486,71.210524,137.920633,185.643711,236.091377,300.871300,371.322503,408.961548,131.437815,51.663190,0.000000,52.759237,125.019465,181.352212,247.070085,280.925578,377.197147,433.540667,132.748142,97.340996,77.982289,108.385090,147.526798,195.824506,241.012898,314.066547,394.520837,441.667139,175.756295,139.797229,154.811590,157.736479,181.076359,261.114757,287.655753,328.836078,386.202415,455.256310,211.930688,180.370956,206.781625,218.227233,223.549125,273.466954,332.151826,367.019316,432.565255,489.790272,266.450386,249.876121,256.562509,278.978335,316.052993,329.646662,377.025721,402.363154,457.514250,497.160932,333.211655,308.235402,316.111876,338.504634,354.221354,384.554517,405.361335,454.921190,487.884608,559.081996,369.077548,368.893780,396.713067,381.338813,419.276301,423.246484,469.687683,504.955054,553.936377,586.306148,446.659419,453.056140,456.189743,451.371936,473.718920,477.439356,526.572964,559.038734,587.410190,646.898579,518.199505,486.062473,494.423502,501.285086,504.974718,552.806851,581.082191,614.073015,635.045272,692.623924
13,181.565119,147.343758,72.304289,38.174982,99.179816,137.020303,187.767112,250.343227,320.657919,357.778322,183.720807,103.966916,52.759237,0.000000,72.372601,129.566790,194.392868,228.496207,324.696286,381.082472,176.174139,135.375792,88.447045,71.932637,97.680771,146.600944,188.811000,261.566411,341.978366,388.917479,210.432591,155.898324,152.964227,135.129515,140.973599,215.639439,237.988050,278.726636,335.343671,403.061468,233.141540,187.674669,204.086005,194.057732,191.047883,233.135763,285.789152,317.921109,381.883333,438.740415,284.436062,252.217910,246.749494,262.179570,285.026877,294.610280,335.852260,357.698861,410.717628,447.884940,345.607375,310.527420,307.177957,321.703288,328.397013,349.398580,367.485682,412.540597,442.701643,511.494673,377.645447,369.734796,387.424470,363.601514,394.322950,391.515654,435.242760,467.006436,511.477334,542.009928,451.108570,451.285752,447.723279,434.516178,451.164030,447.561017,492.128871,520.902488,546.948465,604.969768,519.650406,483.289793,483.731776,483.304305,484.034677,525.285924,548.154022,579.300955,597.525950,650.949714
14,253.695381,218.981826,143.498047,77.615516,85.430672,84.503679,131.726814,186.086271,255.230552,290.797939,255.062218,175.661847,125.019465,72.372601,0.000000,64.713096,123.286194,158.432112,254.039244,310.482994,239.461150,196.191981,135.223647,66.780639,37.310365,82.110283,116.800844,189.219917,269.611928,317.044820,264.267828,195.280078,172.577595,128.990469,99.918849,156.272683,170.014097,209.634822,264.870106,330.903781,271.640916,213.774804,215.997372,175.575390,158.478623,182.906498,223.023051,250.207630,311.546922,367.830829,316.684567,266.773718,245.206173,249.375913,248.575981,251.117335,281.008886,296.800173,346.003721,379.350091,368.653576,321.848435,303.302855,305.785569,298.516809,304.089145,317.413735,354.665418,380.243963,445.170251,394.768746,376.861673,380.009752,344.743246,363.796464,350.661049,389.400184,415.383890,452.667274,480.323257,460.933536,452.675311,439.901288,415.017565,422.968104,408.483350,445.529778,468.475905,490.870802,546.427669,524.126477,482.639783,472.029014,461.188680,457.606331,488.587318,503.217680,531.371942,545.439866,592.574812
15,304.778416,268.742893,194.410727,118.617721,81.926347,32.707456,68.986387,121.923615,191.729770,228.330408,312.789649,233.003222,181.352212,129.566790,64.713096,0.000000,69.917704,100.533415,196.709160,252.788624,302.721519,259.902762,199.921216,128.642711,77.769795,90.469008,85.044757,145.710790,223.097818,263.497560,328.955173,259.341493,233.158869,183.014776,135.915646,158.497200,150.992287,183.997048,231.783401,287.048326,335.023177,275.078308,272.710503,218.898589,192.878473,196.058459,212.594344,226.706286,277.763981,330.762903,378.360228,323.246500,294.832690,292.226755,272.513352,267.481484,281.162896,286.374719,326.596971,350.037345,426.958774,375.915898,349.882507,344.503087,326.357968,315.901229,322.791690,347.563485,364.557797,420.390927,450.446137,428.041790,422.711839,380.194984,389.011154,365.947293,397.953224,416.006485,441.981681,464.324865,512.509314,499.712031,481.343661,448.421570,448.943612,424.198011,451.971170,467.014454,483.847186,534.895944,572.226361,528.115815,510.341987,491.691843,484.513619,505.284480,510.677504,534.827437,543.343833,580.826693
16,373.132414,337.380945,262.416059,187.832171,148.885875,87.162817,76.807696,79.684673,139.908549,171.616736,377.992157,298.330149,247.070085,194.392868,123.286194,69.917704,0.000000,36.462365,130.768403,187.207757,361.253901,317.518875,253.261656,174.787494,116.528207,94.985232,43.825268,77.492242,153.251231,194.876463,380.883730,305.320395,270.246596,212.408660,151.418670,133.170921,103.988340,126.783767,166.955434,217.415983,376.877529,312.309769,300.954309,231.256992,197.306699,176.667406,167.147416,168.783925,211.728277,262.811990,414.318254,349.363868,311.054954,299.282246,258.074907,245.097397,241.490693,236.788792,268.689844,285.484728,454.363516,396.472449,359.698337,344.017699,313.520670,286.160942,286.332056,298.872653,308.630624,357.701634,472.381898,442.731006,425.142437,374.420215,370.941157,337.898388,362.213498,372.453559,388.591609,406.802879,526.421660,506.771574,480.851826,438.354644,430.186219,394.971884,413.037743,420.739271,432.759813,479.864563,579.874538,532.463080,505.219652,477.281093,466.080845,475.465398,471.730153,491.909783,495.562225,525.279846
17,405.311685,369.258960,294.900449,219.060006,173.481238,109.671116,81.419485,51.797734,104.309845,135.178467,412.211399,332.427342,280.925578,228.496207,158.432112,100.533415,36.462365,0.000000,96.316344,152.615272,397.181778,353.528400,289.580486,211.246080,152.990560,129.117453,71.719096,65.708608,129.217249,163.375779,417.327610,341.724184,306.102973,247.672594,185.423225,155.865156,116.622441,127.983757,155.991077,193.996227,412.970462,348.067272,335.521424,263.225543,227.870404,199.762101,176.170371,166.706426,197.481869,244.078060,449.710175,383.339803,343.137420,329.064694,281.006338,264.814304,251.796080,240.090495,263.758757,272.358782,488.248138,429.088538,389.760734,370.999560,336.221989,301.332892,297.659545,301.586016,305.001888,346.285735,505.047957,473.690689,452.495973,399.234696,390.700576,353.163337,372.836455,377.920170,386.315332,400.587413,556.863919,535.231617,506.885457,460.984052,449.090325,408.947037,421.147480,423.790903,432.021018,475.453694,608.266282,559.938674,529.413107,497.812265,484.870745,488.439628,479.347264,496.779889,496.945244,520.156163
18,501.396845,465.255911,391.119864,314.993941,265.821697,202.376673,162.911229,96.117447,63.944774,62.457943,508.414326,428.655175,377.197147,324.696286,254.039244,196.709160,130.768403,96.316344,0.000000,56.444407,491.497112,447.643746,382.482709,302.861331,244.792326,212.184324,151.484667,88.944189,70.075481,71.183989,508.589686,430.677988,390.975874,330.469514,265.413823,211.192009,159.505067,142.836303,130.301888,122.883360,498.579413,431.984249,414.018273,334.238311,296.156676,251.040097,197.452000,162.461485,153.351216,181.627616,530.873988,458.829888,412.474686,391.446947,326.088749,302.496849,266.502355,237.981534,237.414197,223.073896,562.272890,498.871263,451.572191,423.858448,378.104557,324.850051,311.368070,292.443582,278.826490,297.164898,574.152364,537.073398,504.607766,444.993649,422.448101,374.182971,380.563287,371.715074,359.311852,362.728630,617.489442,589.520386,553.982364,498.875664,476.689627,424.239573,420.230511,409.343342,407.314209,439.901834,661.477773,610.752466,570.566854,528.851293,511.250927,498.603692,475.271916,484.912969,475.876891,481.708305
19,557.250423,521.032822,447.151795,370.789827,319.868268,256.963050,214.827834,145.454032,89.927193,59.466845,564.803269,485.030398,433.540667,381.082472,310.482994,252.788624,187.207757,152.615272,56.444407,0.000000,547.723443,503.839943,438.438158,358.620961,300.718410,266.484256,206.189703,138.589885,85.637169,36.907881,563.987884,485.471246,444.585074,383.709140,318.343851,257.939412,205.266082,180.623466,150.369141,107.641168,552.126891,485.130794,465.345186,383.547036,345.029670,294.979831,232.428115,189.159582,156.873083,166.378254,582.714397,508.801176,460.396664,436.848825,365.524074,339.417199,294.343054,258.907989,244.277067,215.034087,611.186371,546.359913,496.121389,464.908494,415.058264,354.655968,336.833998,306.477101,283.284390,285.043459,620.962142,581.636018,544.445586,482.626100,453.888923,401.400501,400.777665,384.498467,359.960647,356.167513,660.364809,629.674910,591.062413,532.146458,505.215015,447.415784,434.745883,416.302327,408.056250,432.935403,700.689508,649.145513,604.662603,558.403638,538.678890,517.726181,486.877636,491.816546,477.401138,472.040533
20,121.998925,124.788659,139.748501,203.389386,270.303856,313.116158,363.842412,424.613408,494.376837,530.256952,71.734993,91.664010,132.748142,176.174139,239.461150,302.721519,361.253901,397.181778,491.497112,547.723443,0.000000,43.966109,111.002607,190.956558,247.511514,288.010382,344.282710,417.595493,496.726893,550.495020,57.735302,97.168261,147.645598,194.849072,250.097308,334.305076,374.562080,415.743076,475.004373,552.223815,121.861914,138.418089,180.666804,241.199014,265.797771,329.646795,403.210891,447.505637,519.002839,577.171720,174.518283,200.043574,235.982914,272.031786,341.447232,364.937095,427.458263,463.447232,524.653313,574.368469,247.068992,249.006218,283.895503,323.711416,361.638284,415.835649,443.582976,505.498195,547.546671,626.816657,288.815949,306.864595,357.303637,364.837084,419.137082,441.934680,493.891379,538.593457,601.316284,639.707505,370.985969,391.497627,410.708164,427.511401,463.723400,487.731797,548.290816,591.348417,626.731076,689.957641,446.140853,425.189843,452.435587,477.646276,489.020531,552.985788,596.181186,633.856962,663.106033,733.784349
21,130.758320,120.755704,111.044462,165.488813,232.092742,271.617785,322.225181,381.823338,451.352946,486.936244,92.488401,69.269441,97.340996,135.375792,196.191981,259.902762,317.518875,353.528400,447.643746,503.839943,43.966109,0.000000,67.389079,147.073287,203.548887,244.261840,300.325221,373.670573,452.889908,506.530532,78.473234,71.429143,115.305202,155.445489,207.751876,292.322986,331.446300,372.759004,432.002556,508.705514,123.909257,117.391463,156.571016,206.026244,227.439462,289.915448,361.914009,405.259334,476.316118,534.495336,179.493543,185.710312,212.345238,245.251095,307.716995,329.376865,389.533619,423.920311,484.438850,532.873181,250.405223,239.995172,265.390712,300.314488,332.542228,381.633329,408.135673,468.005962,508.619068,586.811304,289.878968,300.097580,342.552866,342.588136,392.743473,410.862641,461.893319,504.713537,564.846037,602.207255,370.840086,385.549232,398.755527,408.297977,440.562264,459.131287,517.212383,558.015714,592.007653,654.653826,444.997038,419.261938,439.593068,458.798956,467.852953,527.531329,566.986441,603.656885,631.030591,699.001924
