time,packet_type,source,current_node,next_hop,dest,hop_count,routing_direction
690.4329675183977,SENSOR_DATA,"[17,4]",68,"[23,1]","[29,3]",,MESH
690.4330492808308,SENSOR_DATA,"[17,4]",78,"[23,254]","[29,3]",,TREE
690.4331310432639,SENSOR_DATA,"[17,4]",68,"[23,1]","[29,3]",,MESH
690.4332128056969,SENSOR_DATA,"[17,4]",78,"[23,254]","[29,3]",,TREE
690.43329456813,SENSOR_DATA,"[17,4]",68,"[23,1]","[29,3]",,MESH
690.4333763305631,SENSOR_DATA,"[17,4]",78,"[23,254]","[29,3]",,TREE
690.4334580929961,SENSOR_DATA,"[17,4]",68,"[23,1]","[29,3]",,MESH
690.4335398554292,SENSOR_DATA,"[17,4]",78,"[23,254]","[29,3]",,TREE
690.4336216178623,SENSOR_DATA,"[17,4]",68,"[23,1]","[29,3]",,MESH
690.4337033802954,SENSOR_DATA,"[17,4]",78,"[23,254]","[29,3]",,TREE
690.4337851427284,SENSOR_DATA,"[17,4]",68,"[23,1]","[29,3]",,MESH
690.4338669051615,SENSOR_DATA,"[17,4]",78,"[23,254]","[29,3]",,TREE
690.4339486675946,SENSOR_DATA,"[17,4]",68,"[23,1]","[29,3]",,MESH
690.6278403596898,SENSOR_DATA,"[3,1]",17,"[3,4]","[3,4]",,DIRECT
690.6278521433238,SENSOR_DATA,"[3,2]",16,"[3,5]","[40,2]",,MESH
690.6279220610281,SENSOR_DATA,"[3,2]",15,"[40,2]","[40,2]",,DIRECT
690.8824871679273,SENSOR_DATA,"[11,3]",33,"[11,254]","[3,5]",,TREE
690.8825595004057,SENSOR_DATA,"[11,3]",44,"[6,2]","[3,5]",,MESH
690.8826276688178,SENSOR_DATA,"[24,5]",51,"[33,2]","[11,1]",,MESH
690.8826478107928,SENSOR_DATA,"[11,3]",35,"[6,254]","[3,5]",,TREE
690.8827190870992,SENSOR_DATA,"[11,3]",46,"[6,2]","[3,5]",,MESH
690.8827251418884,SENSOR_DATA,"[24,5]",53,"[11,4]","[11,1]",,MESH
690.8827903634055,SENSOR_DATA,"[11,3]",35,"[6,254]","[3,5]",,TREE
690.882816673962,SENSOR_DATA,"[24,5]",54,"[11,1]","[11,1]",,DIRECT
690.8828616397119,SENSOR_DATA,"[11,3]",46,"[6,2]","[3,5]",,MESH
690.8829329160183,SENSOR_DATA,"[11,3]",35,"[6,254]","[3,5]",,TREE
690.8830041923246,SENSOR_DATA,"[11,3]",46,"[6,2]","[3,5]",,MESH
690.8830316010719,SENSOR_DATA,"[39,3]",70,"[43,2]","[43,2]",,DIRECT
690.8856537634966,NETWORK_REQUEST,"[39,3]",70,"[39,254]","[0,254]",,TREE
690.8857056505345,SENSOR_DATA,"[35,2]",10,"[35,254]","[34,6]",,TREE
690.8857085153093,NETWORK_REQUEST,"[39,3]",71,"[43,254]","[0,254]",,TREE
690.8857693465229,NETWORK_REQUEST,"[39,3]",61,"[24,5]","[0,254]",,TREE
690.8857854579527,SENSOR_DATA,"[35,2]",11,"[34,2]","[34,6]",,MESH
690.8858279441239,NETWORK_REQUEST,"[39,3]",51,"[24,254]","[0,254]",,TREE
690.8858547273937,SENSOR_DATA,"[35,2]",21,"[34,254]","[34,6]",,TREE
690.8858860003476,NETWORK_REQUEST,"[39,3]",52,"[33,254]","[0,254]",,TREE
690.8859261565368,SENSOR_DATA,"[35,2]",31,"[34,6]","[34,6]",,DIRECT
690.8859740837999,NETWORK_REQUEST,"[39,3]",63,"[30,254]","[0,254]",,TREE
690.886072628038,NETWORK_REQUEST,"[39,3]",74,"[18,254]","[0,254]",,TREE
690.8861721222354,NETWORK_REQUEST,"[39,3]",65,"[6,5]","[0,254]",,MESH
690.8862329327918,NETWORK_REQUEST,"[39,3]",56,"[0,8]","[0,254]",,MESH
690.8863609109096,NETWORK_REQUEST,"[39,3]",37,"[0,254]","[0,254]",,DIRECT
690.8864603711435,NETWORK_REPLY,"[0,254]",28,UNKNOWN,"[39,3]",,UNKNOWN
693.2902080640704,SENSOR_DATA,"[20,4]",23,"[3,6]","[3,1]",,MESH
693.2903055209291,SENSOR_DATA,"[20,4]",25,"[3,2]","[3,1]",,MESH
693.2904005061612,SENSOR_DATA,"[20,4]",16,"[3,1]","[3,1]",,DIRECT
694.7650383235374,SENSOR_DATA,"[27,3]",97,"[27,1]","[30,1]",,MESH
694.7650799016421,SENSOR_DATA,"[27,3]",96,"[16,3]","[30,1]",,MESH
694.7651535166594,SENSOR_DATA,"[27,3]",95,"[16,254]","[30,1]",,TREE
695.4319688801428,SENSOR_DATA,"[29,1]",89,"[23,1]","[18,2]",,MESH
695.4320626416164,SENSOR_DATA,"[29,1]",78,"[23,254]","[18,2]",,TREE
695.4321444040495,SENSOR_DATA,"[29,1]",68,"[10,254]","[18,2]",,TREE
695.43218635641,SENSOR_DATA,"[29,1]",58,"[6,3]","[18,2]",,TREE
695.4322497108874,SENSOR_DATA,"[29,1]",57,"[6,254]","[18,2]",,TREE
695.4323240896666,SENSOR_DATA,"[29,1]",46,"[6,5]","[18,2]",,TREE
695.4323997225636,SENSOR_DATA,"[29,1]",56,"[18,1]","[18,2]",,TREE
695.43246053312,SENSOR_DATA,"[29,1]",65,"[18,2]","[18,2]",,DIRECT
695.5745897549795,SENSOR_DATA,"[3,8]",6,"[3,1]","[3,3]",,MESH
695.5746711744647,SENSOR_DATA,"[3,8]",17,"[3,3]","[3,3]",,DIRECT
695.8856444271132,SENSOR_DATA,"[35,3]",2,"[35,5]","[35,5]",,DIRECT
695.8856816603352,SENSOR_DATA,"[35,4]",1,"[35,3]","[35,3]",,DIRECT
695.8857563950916,SENSOR_DATA,"[35,5]",0,"[34,2]","[37,2]",,MESH
695.8858871534112,SENSOR_DATA,"[35,5]",21,"[37,1]","[37,2]",,MESH
695.8859844944077,SENSOR_DATA,"[35,5]",12,"[37,2]","[37,2]",,DIRECT
696.2344483980468,SENSOR_DATA,"[3,7]",7,"[3,254]","[0,2]",,TREE
696.2345280827199,SENSOR_DATA,"[3,7]",16,"[0,3]","[0,2]",,MESH
696.2346055749622,SENSOR_DATA,"[3,7]",27,"[0,254]","[0,2]",,TREE
697.9170089168468,SENSOR_DATA,"[11,4]",54,"[11,254]","[11,5]",,TREE
697.9171028990528,SENSOR_DATA,"[11,4]",44,"[11,5]","[11,5]",,DIRECT
697.9175770532933,SENSOR_DATA,"[24,3]",42,"[11,2]","[0,8]",,MESH
697.9176637610705,SENSOR_DATA,"[24,3]",43,"[6,2]","[0,8]",,MESH
697.9177907428158,SENSOR_DATA,"[24,3]",35,"[6,254]","[0,8]",,TREE
697.9178620191221,SENSOR_DATA,"[24,3]",46,"[0,8]","[0,8]",,DIRECT
697.9388637675581,SENSOR_DATA,"[1,1]",47,"[0,3]","[0,3]",,DIRECT
698.6709614380901,SENSOR_DATA,"[18,3]",74,"[18,1]","[10,3]",,MESH
698.6710609322874,SENSOR_DATA,"[18,3]",65,"[6,3]","[10,3]",,MESH
698.671742262679,SENSOR_DATA,"[16,1]",85,"[13,3]","[11,1]",,MESH
698.6717460130072,SENSOR_DATA,"[18,3]",74,"[16,1]","[23,1]",,MESH
698.6718005517034,SENSOR_DATA,"[16,1]",75,"[11,4]","[11,1]",,MESH
698.6718192052057,SENSOR_DATA,"[18,3]",85,"[17,2]","[23,1]",,MESH
698.6719077474611,SENSOR_DATA,"[16,1]",54,"[11,1]","[11,1]",,DIRECT
698.6719170175733,SENSOR_DATA,"[18,3]",77,"[23,1]","[23,1]",,DIRECT
698.671925825832,SENSOR_DATA,"[30,1]",84,"[30,2]","[31,2]",,MESH
698.6719820317177,SENSOR_DATA,"[30,1]",83,"[31,1]","[31,2]",,TREE
698.6719850614986,SENSOR_DATA,"[30,2]",83,"[30,254]","[6,5]",,TREE
698.6720548888854,SENSOR_DATA,"[30,1]",92,"[31,2]","[31,2]",,DIRECT
698.6720647443291,SENSOR_DATA,"[30,2]",74,"[16,1]","[6,5]",,MESH
698.6735117080906,NETWORK_REQUEST,"[31,2]",91,"[31,254]","[0,254]",,TREE
698.6735855222792,NETWORK_REQUEST,"[31,2]",92,"[30,2]","[0,254]",,TREE
698.6736583794469,NETWORK_REQUEST,"[31,2]",83,"[30,254]","[0,254]",,TREE
700.4314327698045,SENSOR_DATA,"[29,2]",99,"[27,2]","[17,3]",,MESH
700.4315275518178,SENSOR_DATA,"[29,2]",98,"[17,3]","[17,3]",,DIRECT
700.6276209023711,SENSOR_DATA,"[3,1]",17,"[3,254]","[11,5]",,TREE
700.6276573647357,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6277011900032,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6277450152708,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6277888405383,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6278326658058,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6278764910734,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6279203163409,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6279641416085,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.628007966876,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6280517921435,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6280956174111,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6281394426786,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6281832679462,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6282270932137,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6282709184812,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6283147437488,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6283585690163,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6284023942839,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6284462195514,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6284900448189,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6285338700865,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.628577695354,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6286215206216,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6286653458891,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6287091711566,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6287529964242,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6287968216917,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6288406469592,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6288844722268,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6289282974943,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.6289721227619,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6290159480294,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.629059773297,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.6291035985645,SENSOR_DATA,"[3,1]",26,"[3,254]","[11,5]",,TREE
700.629147423832,SENSOR_DATA,"[3,1]",16,"[3,3]","[11,5]",,MESH
700.882207695734,SENSOR_DATA,"[6,4]",45,"[6,254]","[0,3]",,TREE
700.8822870991231,SENSOR_DATA,"[6,4]",46,"[0,3]","[0,3]",,DIRECT
700.8823861479383,SENSOR_DATA,"[11,2]",43,"[33,2]","[30,3]",,MESH
700.8824601549661,SENSOR_DATA,"[11,2]",53,"[30,3]","[30,3]",,DIRECT
700.8824961430389,SENSOR_DATA,"[13,4]",64,"[18,2]","[32,2]",,MESH
700.8826322780312,SENSOR_DATA,"[13,4]",76,"[32,2]","[32,2]",,DIRECT
700.8835582564844,SENSOR_DATA,"[34,3]",32,"[24,4]","[38,1]",,MESH
700.8836005054311,SENSOR_DATA,"[34,3]",41,"[34,6]","[38,1]",,MESH
700.8836681580948,SENSOR_DATA,"[34,3]",40,"[38,1]","[38,1]",,DIRECT
700.8856537634966,NETWORK_REQUEST,"[39,3]",70,"[39,254]","[0,254]",,TREE
700.8857085153093,NETWORK_REQUEST,"[39,3]",71,"[43,254]","[0,254]",,TREE
700.8857693465229,NETWORK_REQUEST,"[39,3]",61,"[24,5]","[0,254]",,TREE
700.8858279441239,NETWORK_REQUEST,"[39,3]",51,"[24,254]","[0,254]",,TREE
700.8858860003476,NETWORK_REQUEST,"[39,3]",52,"[33,254]","[0,254]",,TREE
700.8859740837999,NETWORK_REQUEST,"[39,3]",63,"[30,254]","[0,254]",,TREE
700.886072628038,NETWORK_REQUEST,"[39,3]",74,"[18,254]","[0,254]",,TREE
700.8861721222354,NETWORK_REQUEST,"[39,3]",65,"[6,5]","[0,254]",,MESH
700.8862329327918,NETWORK_REQUEST,"[39,3]",56,"[0,8]","[0,254]",,MESH
700.8863609109096,NETWORK_REQUEST,"[39,3]",37,"[0,254]","[0,254]",,DIRECT
700.8864603711435,NETWORK_REPLY,"[0,254]",28,UNKNOWN,"[39,3]",,UNKNOWN
704.3839249949051,SENSOR_DATA,"[0,5]",19,"[0,3]","[3,2]",,MESH
704.9126869668236,SENSOR_DATA,"[11,1]",44,"[11,3]","[11,3]",,DIRECT
705.4309770122513,SENSOR_DATA,"[29,3]",79,"[29,254]","[0,1]",,TREE
705.431054229299,SENSOR_DATA,"[29,3]",89,"[23,1]","[0,1]",,TREE
705.4311479907726,SENSOR_DATA,"[29,3]",78,"[23,254]","[0,1]",,TREE
705.4312297532057,SENSOR_DATA,"[29,3]",68,"[0,1]","[0,1]",,DIRECT
705.523500288751,SENSOR_DATA,"[0,8]",37,"[6,5]","[24,1]",,MESH
705.5236282668689,SENSOR_DATA,"[0,8]",56,"[18,1]","[24,1]",,TREE
705.5236890774253,SENSOR_DATA,"[0,8]",65,"[18,3]","[24,1]",,TREE
705.5237885716226,SENSOR_DATA,"[0,8]",74,"[13,4]","[24,1]",,MESH
705.5238545624256,SENSOR_DATA,"[0,8]",64,"[24,1]","[24,1]",,DIRECT
705.8854445438064,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.8854973030435,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
705.8855381634775,SENSOR_DATA,"[38,1]",50,"[34,6]","[24,3]",,MESH
705.8855500622806,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.8855937709081,SENSOR_DATA,"[38,1]",40,"[24,3]","[24,3]",,DIRECT
705.8856028215176,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
705.8856555807547,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.8857083399918,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
705.8857610992288,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.8858138584659,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
705.885866617703,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.88591937694,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
705.8859721361771,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.8860248954142,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
705.8860776546512,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.8861304138883,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
705.8861831731253,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.8862359323624,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
705.8862886915995,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.8863414508365,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
705.8863942100736,SENSOR_DATA,"[37,1]",12,"[37,2]","[11,3]",,MESH
705.8864469693107,SENSOR_DATA,"[37,1]",13,"[37,254]","[11,3]",,TREE
706.3028781294643,SENSOR_DATA,"[3,3]",26,"[3,6]","[28,1]",,MESH
706.3029389298765,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3030339151086,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3031289003407,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3032238855727,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3033188708048,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3034138560369,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3035088412689,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.303603826501,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.303698811733,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3037937969651,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3038887821972,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3039837674293,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3040787526613,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3041737378934,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3042687231255,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3043637083575,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3044586935896,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3045536788217,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3046486640537,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3047436492858,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3048386345179,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3049336197499,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.305028604982,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3051235902141,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3052185754461,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3053135606782,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3054085459103,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3055035311423,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3055985163744,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3056935016065,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3057884868385,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3058834720706,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3059784573027,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3060734425347,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3061684277668,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3062634129989,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3063583982309,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.306453383463,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3065483686951,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3066433539271,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
706.3067383391592,SENSOR_DATA,"[3,3]",25,"[3,254]","[28,1]",,TREE
706.3068333243913,SENSOR_DATA,"[3,3]",16,"[3,6]","[28,1]",,MESH
707.9173059928731,SENSOR_DATA,"[30,4]",63,"[11,4]","[21,3]",,MESH
707.9174059804229,SENSOR_DATA,"[30,4]",54,"[11,2]","[21,3]",,MESH
707.9174798446356,SENSOR_DATA,"[33,2]",53,"[33,254]","[24,5]",,TREE
707.9175080733444,SENSOR_DATA,"[30,4]",43,"[11,254]","[21,3]",,TREE
707.9175395792965,SENSOR_DATA,"[33,2]",63,"[24,5]","[24,5]",,DIRECT
707.9175467689279,SENSOR_DATA,"[30,4]",44,"[11,3]","[21,3]",,MESH
707.9176191014063,SENSOR_DATA,"[30,4]",33,"[11,254]","[21,3]",,TREE
707.9176914338848,SENSOR_DATA,"[30,4]",44,"[11,3]","[21,3]",,MESH
708.6719855665399,SENSOR_DATA,"[16,3]",95,"[27,1]","[29,1]",,MESH
708.6720591815572,SENSOR_DATA,"[16,3]",96,"[27,2]","[29,1]",,MESH
708.6721454105042,SENSOR_DATA,"[16,3]",98,"[29,1]","[29,1]",,DIRECT
708.6722069734104,SENSOR_DATA,"[31,4]",93,"[33,4]","[31,3]",,MESH
708.6723322506894,SENSOR_DATA,"[31,4]",72,"[31,3]","[31,3]",,DIRECT
708.6731438051689,SENSOR_DATA,"[31,1]",92,"[30,2]","[30,4]",,MESH
708.6732166623367,SENSOR_DATA,"[31,1]",83,"[30,4]","[30,4]",,DIRECT
708.6735117080906,NETWORK_REQUEST,"[31,2]",91,"[31,254]","[0,254]",,TREE
708.6735855222792,NETWORK_REQUEST,"[31,2]",92,"[30,2]","[0,254]",,TREE
708.6736583794469,NETWORK_REQUEST,"[31,2]",83,"[30,254]","[0,254]",,TREE
708.6737380622774,NETWORK_REQUEST,"[31,2]",74,"[18,254]","[0,254]",,TREE
708.6738375564747,NETWORK_REQUEST,"[31,2]",65,"[6,5]","[0,254]",,MESH
708.6738983670311,NETWORK_REQUEST,"[31,2]",56,"[0,8]","[0,254]",,MESH
708.674026345149,NETWORK_REQUEST,"[31,2]",37,"[0,254]","[0,254]",,DIRECT
709.3837790763598,SENSOR_DATA,"[10,2]",67,"[6,3]","[1,1]",,MESH
709.3837803468683,SENSOR_DATA,"[10,3]",58,"[6,3]","[0,3]",,MESH
709.3838026633266,SENSOR_DATA,"[10,1]",68,"[6,3]","[6,2]",,MESH
709.3838411603286,SENSOR_DATA,"[10,2]",57,"[1,1]","[1,1]",,DIRECT
709.3838437013457,SENSOR_DATA,"[10,3]",57,"[6,254]","[0,3]",,TREE
709.3838883342622,SENSOR_DATA,"[10,1]",57,"[6,254]","[6,2]",,TREE
709.3839180801249,SENSOR_DATA,"[10,3]",46,"[0,3]","[0,3]",,DIRECT
709.3839627130415,SENSOR_DATA,"[10,1]",46,"[6,2]","[6,2]",,DIRECT
709.3840416373108,SENSOR_DATA,"[23,1]",78,"[17,2]","[0,8]",,MESH
709.3841236047268,SENSOR_DATA,"[23,1]",77,"[6,3]","[0,8]",,MESH
709.384292894031,SENSOR_DATA,"[12,1]",9,"[0,2]","[0,1]",,MESH
710.4316842749603,SENSOR_DATA,"[17,4]",86,"[18,2]","[10,3]",,MESH
710.4317270411472,SENSOR_DATA,"[32,2]",87,"[10,2]","[10,1]",,MESH
710.4317412100628,SENSOR_DATA,"[17,4]",76,"[10,2]","[10,3]",,MESH
710.4318407864121,SENSOR_DATA,"[17,4]",67,"[10,3]","[10,3]",,DIRECT
710.4534461135402,SENSOR_DATA,"[14,2]",59,"[0,1]","[0,1]",,DIRECT
710.6277949027293,SENSOR_DATA,"[12,2]",8,"[12,254]","[0,4]",,TREE
710.6278848299227,SENSOR_DATA,"[12,2]",19,"[0,2]","[0,4]",,MESH
710.6279217378038,SENSOR_DATA,"[12,2]",29,"[0,254]","[0,4]",,TREE
710.6279853327054,SENSOR_DATA,"[12,2]",28,"[0,4]","[0,4]",,DIRECT
710.8827364460938,SENSOR_DATA,"[34,3]",32,"[34,254]","[6,3]",,TREE
710.8827885963368,SENSOR_DATA,"[34,3]",31,"[21,254]","[6,3]",,TREE
710.8828740908075,SENSOR_DATA,"[34,3]",42,"[11,2]","[6,3]",,MESH
710.8829607985847,SENSOR_DATA,"[34,3]",43,"[11,254]","[6,3]",,TREE
710.8829682233621,SENSOR_DATA,"[18,1]",65,"[13,4]","[13,4]",,DIRECT
710.8829994941682,SENSOR_DATA,"[34,3]",44,"[11,4]","[6,3]",,MESH
710.8830934763741,SENSOR_DATA,"[34,3]",54,"[11,254]","[6,3]",,TREE
710.8831874585801,SENSOR_DATA,"[34,3]",44,"[11,4]","[6,3]",,MESH
710.8856537634966,NETWORK_REQUEST,"[39,3]",70,"[39,254]","[0,254]",,TREE
710.8857085153093,NETWORK_REQUEST,"[39,3]",71,"[43,254]","[0,254]",,TREE
710.8857693465229,NETWORK_REQUEST,"[39,3]",61,"[24,5]","[0,254]",,TREE
710.8858279441239,NETWORK_REQUEST,"[39,3]",51,"[24,254]","[0,254]",,TREE
710.8858860003476,NETWORK_REQUEST,"[39,3]",52,"[33,254]","[0,254]",,TREE
710.8859740837999,NETWORK_REQUEST,"[39,3]",63,"[30,254]","[0,254]",,TREE
710.886072628038,NETWORK_REQUEST,"[39,3]",74,"[18,254]","[0,254]",,TREE
710.8861721222354,NETWORK_REQUEST,"[39,3]",65,"[6,5]","[0,254]",,MESH
710.8862329327918,NETWORK_REQUEST,"[39,3]",56,"[0,8]","[0,254]",,MESH
710.8863609109096,NETWORK_REQUEST,"[39,3]",37,"[0,254]","[0,254]",,DIRECT
711.9744406439328,SENSOR_DATA,"[23,2]",69,"[29,3]","[29,3]",,DIRECT
712.216996392367,SENSOR_DATA,"[0,6]",39,"[0,1]","[10,3]",,MESH
712.217056859067,SENSOR_DATA,"[0,6]",48,"[10,3]","[10,3]",,DIRECT
712.2307478618342,SENSOR_DATA,"[13,1]",55,"[6,4]","[21,3]",,MESH
712.2308192940119,SENSOR_DATA,"[13,1]",45,"[6,254]","[21,3]",,TREE
712.230898697401,SENSOR_DATA,"[13,1]",46,"[6,2]","[21,3]",,MESH
712.2309699737074,SENSOR_DATA,"[13,1]",35,"[6,254]","[21,3]",,TREE
712.2310412500137,SENSOR_DATA,"[13,1]",46,"[6,2]","[21,3]",,MESH
712.2311125263201,SENSOR_DATA,"[13,1]",35,"[6,254]","[21,3]",,TREE
712.2311838026264,SENSOR_DATA,"[13,1]",46,"[6,2]","[21,3]",,MESH
712.2312550789328,SENSOR_DATA,"[13,1]",35,"[6,254]","[21,3]",,TREE
712.2313263552392,SENSOR_DATA,"[13,1]",46,"[6,2]","[21,3]",,MESH
712.2313976315455,SENSOR_DATA,"[13,1]",35,"[6,254]","[21,3]",,TREE
712.2314689078519,SENSOR_DATA,"[13,1]",46,"[6,2]","[21,3]",,MESH
712.2315401841582,SENSOR_DATA,"[13,1]",35,"[6,254]","[21,3]",,TREE
712.2316114604646,SENSOR_DATA,"[13,1]",46,"[6,2]","[21,3]",,MESH
712.231682736771,SENSOR_DATA,"[13,1]",35,"[6,254]","[21,3]",,TREE
712.2317540130773,SENSOR_DATA,"[13,1]",46,"[6,2]","[21,3]",,MESH
712.2318252893837,SENSOR_DATA,"[13,1]",35,"[6,254]","[21,3]",,TREE
712.23189656569,SENSOR_DATA,"[13,1]",46,"[6,2]","[21,3]",,MESH
712.2319678419964,SENSOR_DATA,"[13,1]",35,"[6,254]","[21,3]",,TREE
712.2320391183027,SENSOR_DATA,"[13,1]",46,"[6,2]","[21,3]",,MESH
712.2321103946091,SENSOR_DATA,"[13,1]",35,"[6,254]","[21,3]",,TREE
