source_id,target_id,distance
2,79,612.184867
2,80,470.730343
2,81,478.745358
2,82,483.248125
2,83,479.585123
2,84,502.318962
2,85,506.020084
2,86,554.786172
2,87,586.684356
2,88,614.539150
2,89,673.632217
2,90,542.956202
2,91,511.924279
2,92,521.808322
2,93,529.574663
2,94,533.485220
2,95,581.471436
2,96,609.471518
2,97,642.270616
2,98,662.831112
2,99,719.446445
3,4,66.915743
3,5,117.014839
3,6,166.643261
3,7,233.438997
3,8,303.769754
3,9,342.190502
3,10,199.094344
3,11,120.881577
3,12,71.210524
3,13,38.174982
3,14,77.615516
3,15,118.617721
3,16,187.832171
3,17,219.060006
3,18,314.993941
3,19,370.789827
3,20,203.389386
3,21,165.488813
3,22,125.436036
3,23,103.552318
3,24,111.905414
3,25,159.373458
3,26,191.014390
3,27,260.581714
3,28,339.906790
3,29,382.107992
3,30,242.737949
3,31,192.968140
3,32,191.064612
3,33,169.907056
3,34,165.927437
3,35,232.624572
3,36,247.401151
3,37,286.525611
3,38,340.596729
3,39,402.889030
3,40,269.723510
3,41,225.766556
3,42,241.990937
3,43,227.205807
3,44,220.143617
3,45,255.562875
3,46,300.421097
3,47,327.519662
3,48,387.282812
3,49,442.765588
3,50,321.730773
3,51,290.336693
3,52,283.536515
3,53,297.198485
3,54,313.723988
3,55,320.591881
3,56,356.227655
3,57,373.945845
3,58,423.619206
3,59,456.207038
3,60,383.594589
3,61,348.596448
3,62,343.897076
3,63,356.391957
3,64,359.524916
3,65,374.826690
3,66,390.646427
3,67,431.097326
3,68,457.719772
3,69,522.637904
3,70,415.809646
3,71,407.660147
3,72,423.855143
3,73,397.807044
3,74,425.508818
3,75,419.007394
3,76,460.676882
3,77,489.545377
3,78,529.463714
3,79,557.732859
3,80,489.209955
3,81,488.874459
3,82,484.209936
3,83,468.778345
3,84,483.211522
3,85,475.914955
3,86,517.318283
3,87,543.060528
3,88,566.873900
3,89,623.212705
3,90,557.528687
3,91,520.718545
3,92,519.652611
3,93,517.053313
3,94,516.658743
3,95,554.700091
3,96,574.215984
3,97,603.961249
3,98,619.964051
3,99,669.338638
4,5,63.852699
4,6,107.227744
4,7,176.901832
4,8,245.846984
4,9,285.227145
4,10,262.692688
4,11,186.316139
4,12,137.920633
4,13,99.179816
4,14,85.430672
4,15,81.926347
4,16,148.885875
4,17,173.481238
4,18,265.821697
4,19,319.868268
4,20,270.303856
4,21,232.092742
4,22,187.086807
4,23,142.944558
4,24,121.162292
4,25,157.163585
4,26,166.543091
4,27,226.171161
4,28,301.173327
4,29,335.666409
4,30,308.773434
4,31,254.077320
4,32,244.043536
4,33,210.013297
4,34,185.084016
4,35,231.202141
4,36,231.285299
4,37,265.662287
4,38,313.544379
4,39,365.763952
4,40,331.656987
4,41,282.229167
4,42,292.133978
4,43,260.295370
4,44,243.836658
4,45,263.399676
4,46,291.241740
4,47,308.301488
4,48,359.334640
4,49,411.564142
4,50,381.812805
4,51,342.257452
4,52,326.847421
4,53,333.733911
4,54,332.908270
4,55,333.420199
4,56,356.310884
4,57,365.530309
4,58,407.924875
4,59,431.903124
4,60,440.192766
4,61,399.274544
4,62,386.024963
4,63,390.793532
4,64,383.631632
4,65,385.059744
4,66,395.644780
4,67,425.924321
4,68,445.316419
4,69,502.297976
4,70,469.760727
4,71,456.346003
4,72,463.878356
4,73,430.064179
4,74,448.670833
4,75,433.077293
4,76,469.379727
4,77,491.545220
4,78,521.712167
4,79,545.319187
4,80,539.624553
4,81,534.459868
4,82,523.997931
4,83,500.415522
4,84,508.025530
4,85,491.206065
4,86,524.727580
4,87,543.595524
4,88,562.550283
4,89,615.003148
4,90,605.059745
4,91,565.111993
4,92,556.821159
4,93,546.609465
4,94,542.800404
4,95,571.771162
4,96,583.008292
4,97,609.308216
4,98,620.339028
4,99,661.043540
5,6,50.747430
5,7,116.537801
5,8,186.776692
5,9,225.376337
5,10,315.834480
5,11,236.838413
5,12,185.643711
5,13,137.020303
5,14,84.503679
5,15,32.707456
5,16,87.162817
5,17,109.671116
5,18,202.376673
5,19,256.963050
5,20,313.116158
5,21,271.617785
5,22,215.973435
5,23,151.209589
5,24,106.216940
5,25,123.156690
5,26,112.616526
5,27,164.596250
5,28,237.861407
5,29,271.922644
5,30,344.041239
5,31,278.718620
5,32,256.956630
5,33,210.280553
5,34,167.074160
5,35,190.547337
5,36,179.555564
5,37,209.857049
5,38,253.842931
5,39,302.575480
5,40,355.616470
5,41,298.269191
5,42,299.079511
5,43,249.475675
5,44,224.721306
5,45,228.649328
5,46,242.156973
5,47,252.552349
5,48,298.867787
5,49,349.706082
5,50,401.178808
5,51,349.829630
5,52,324.104144
5,53,323.155773
5,54,305.206826
5,55,300.080632
5,56,312.155847
5,57,315.293659
5,58,352.774689
5,59,372.428287
5,60,452.563538
5,61,403.720329
5,62,380.115011
5,63,376.221318
5,64,358.981136
5,65,348.152344
5,66,354.362243
5,67,376.893971
5,68,391.628747
5,69,444.154913
5,70,477.573246
5,71,457.029909
5,72,453.888238
5,73,412.350254
5,74,421.714171
5,75,398.378891
5,76,429.739661
5,77,446.617909
5,78,470.094175
5,79,490.876555
5,80,541.433993
5,81,530.011535
5,82,512.798752
5,83,480.811746
5,84,481.645545
5,85,456.604010
5,86,483.405147
5,87,497.128329
5,88,512.738340
5,89,562.523674
5,90,602.294666
5,91,558.815182
5,92,542.276473
5,93,524.278499
5,94,517.207829
5,95,537.701284
5,96,542.166806
5,97,565.693948
5,98,573.184705
5,99,608.293038
6,7,70.050087
6,8,138.646906
6,9,178.001637
6,10,365.732667
6,11,287.079215
6,12,236.091377
6,13,187.767112
6,14,131.726814
6,15,68.986387
6,16,76.807696
6,17,81.419485
6,18,162.911229
6,19,214.827834
6,20,363.842412
6,21,322.225181
6,22,265.559488
6,23,197.236924
6,24,146.324955
6,25,149.287267
6,26,116.788225
6,27,145.711077
6,28,208.902187
6,29,233.960457
6,30,394.074919
6,31,326.999396
6,32,302.108082
6,33,251.559875
6,34,200.849663
6,35,204.821278
6,36,180.632158
6,37,202.453652
6,38,236.738785
6,39,273.279079
6,40,403.264290
6,41,343.971403
6,42,341.433520
6,43,284.177218
6,44,255.150260
6,45,246.804294
6,46,243.916534
6,47,243.633450
6,48,278.863247
6,49,325.039827
6,50,447.228586
6,51,391.858806
6,52,361.651884
6,53,356.408770
6,54,326.992821
6,55,317.193914
6,56,317.961660
6,57,313.345228
6,58,342.628645
6,59,353.707039
6,60,495.797544
6,61,443.869176
6,62,415.227984
6,63,406.175571
6,64,382.085304
6,65,360.854269
6,66,362.471420
6,67,375.413152
6,68,383.269845
6,69,427.465212
6,70,518.734999
6,71,494.924257
6,72,485.838613
6,73,439.728418
6,74,442.061368
6,75,412.327445
6,76,438.396137
6,77,449.260448
6,78,463.897424
6,79,480.259249
6,80,579.366481
6,81,564.640277
6,82,543.502686
6,83,506.115094
6,84,501.774203
6,85,469.874509
6,86,489.667381
6,87,497.402896
6,88,508.629621
6,89,554.332366
6,90,637.469239
6,91,592.198442
6,92,570.586327
6,93,547.180901
6,94,537.634707
6,95,550.663834
6,96,548.396137
6,97,568.714176
6,98,571.995878
6,99,599.421195
7,8,70.459778
7,9,108.850114
7,10,431.792035
7,11,352.398394
7,12,300.871300
7,13,250.343227
7,14,186.086271
7,15,121.923615
7,16,79.684673
7,17,51.797734
7,18,96.117447
7,19,145.454032
7,20,424.613408
7,21,381.823338
7,22,321.066393
7,23,246.215151
7,24,189.483146
7,25,174.387676
7,26,121.249319
7,27,109.630304
7,28,152.161935
7,29,167.116433
7,30,450.054937
7,31,377.915413
7,32,346.358761
7,33,290.170884
7,34,230.692805
7,35,207.468612
7,36,167.950837
7,37,175.371049
7,38,193.715498
7,39,214.005411
7,40,451.676960
7,41,388.597098
7,42,379.462861
7,43,310.941487
7,44,276.764592
7,45,251.387116
7,46,225.986232
7,47,211.137550
7,48,230.203854
7,49,269.683640
7,50,491.343158
7,51,428.357378
7,52,390.733757
7,53,378.563178
7,54,332.712934
7,55,316.582818
7,56,301.534501
7,57,286.614933
7,58,304.187141
7,59,304.512671
7,60,533.354399
7,61,476.066186
7,62,439.096984
7,63,421.893735
7,64,387.967760
7,65,352.398130
7,66,347.579373
7,67,347.216462
7,68,346.010135
7,69,379.304491
7,70,551.949024
7,71,522.356219
7,72,503.288221
7,73,450.727399
7,74,442.429969
7,75,404.166495
7,76,422.256005
7,77,424.775925
7,78,427.758535
7,79,438.465452
7,80,605.957072
7,81,585.559550
7,82,558.129827
7,83,512.755153
7,84,500.712451
7,85,459.508915
7,86,469.282658
7,87,468.966082
7,88,474.430051
7,89,514.553096
7,90,658.643566
7,91,610.713879
7,92,581.042634
7,93,549.575366
7,94,536.465386
7,95,538.560523
7,96,527.079705
7,97,542.880082
7,98,540.688527
7,99,558.390311
8,9,39.814956
8,10,502.245014
8,11,422.857176
8,12,371.322503
8,13,320.657919
8,14,255.230552
8,15,191.729770
8,16,139.908549
8,17,104.309845
8,18,63.944774
8,19,89.927193
8,20,494.376837
8,21,451.352946
8,22,389.575254
8,23,313.086120
8,24,255.326854
8,25,233.346866
8,26,174.577394
8,27,132.779309
8,28,134.015897
8,29,121.193532
8,30,518.294234
8,31,444.445294
8,32,410.153128
8,33,351.973649
8,34,289.525653
8,35,250.771367
8,36,203.014039
8,37,195.889239
8,38,192.571197
8,39,183.621480
8,40,516.709924
8,41,452.198530
8,42,439.719777
8,43,365.824238
8,44,329.413151
8,45,293.460281
8,46,250.636654
8,47,221.633690
8,48,217.294361
8,49,243.243823
8,50,554.002784
8,51,487.234615
8,52,445.581396
8,53,429.103139
8,54,372.409139
8,55,351.725576
8,56,323.063998
8,57,298.223310
8,58,301.013218
8,59,286.407410
8,60,592.027870
8,61,531.871088
8,62,489.839411
8,63,467.100504
8,64,426.287430
8,65,379.446287
8,66,368.724689
8,67,354.461433
8,68,342.555431
8,69,360.084511
8,70,607.784632
8,71,574.596469
8,72,548.589351
8,73,491.846502
8,74,474.966873
8,75,429.971353
8,76,439.934328
8,77,433.710855
8,78,423.200111
8,79,426.492974
8,80,656.933717
8,81,632.593579
8,82,600.639481
8,83,549.400420
8,84,530.947605
8,85,481.968655
8,86,481.549453
8,87,472.507498
8,88,471.170582
8,89,503.689740
8,90,705.297020
8,91,655.722302
8,92,619.980849
8,93,582.118928
8,94,566.060125
8,95,557.931804
8,96,537.289537
8,97,547.966911
8,98,539.639265
8,99,545.264021
9,10,540.157513
9,11,460.584327
9,12,408.961548
9,13,357.778322
9,14,290.797939
9,15,228.330408
9,16,171.616736
9,17,135.178467
9,18,62.457943
9,19,59.466845
9,20,530.256952
9,21,486.936244
9,22,424.051228
9,23,346.304090
9,24,288.110789
9,25,261.981008
9,26,201.671044
9,27,148.292105
9,28,126.150125
9,29,95.291106
9,30,552.245947
9,31,476.894943
9,32,440.483984
9,33,381.161166
9,34,317.297603
9,35,270.244621
9,36,219.666250
9,37,205.196257
9,38,190.024192
9,39,163.952803
9,40,547.688625
9,41,482.216523
9,42,467.321463
9,43,390.326558
9,44,352.899834
9,45,311.305090
9,46,259.884489
9,47,224.166559
9,48,206.589942
9,49,223.602125
9,50,582.975827
9,51,513.645911
9,52,469.472584
9,53,450.338844
9,54,387.645497
9,55,364.602732
9,56,328.697831
9,57,298.823419
9,58,293.180691
9,59,270.424278
9,60,617.918630
9,61,555.966256
9,62,510.798419
9,63,484.728472
9,64,440.103660
9,65,387.258098
9,66,373.323575
9,67,351.420406
9,68,333.691990
9,69,342.109339
9,70,631.621394
9,71,596.117305
9,72,565.761755
9,73,506.788362
9,74,484.904058
9,75,436.426463
9,76,441.607654
9,77,430.486860
9,78,412.529599
9,79,411.678729
9,80,677.311962
9,81,650.481036
9,82,615.799561
9,83,561.241373
9,84,539.083180
9,85,485.961897
9,86,479.709040
9,87,465.830566
9,88,460.712517
9,89,488.765469
9,90,722.680800
9,91,672.222659
9,92,632.835668
9,93,591.296238
9,94,573.580417
9,95,559.535336
9,96,533.809418
9,97,541.521198
9,98,529.834325
9,99,528.815428
10,11,79.807418
10,12,131.437815
10,13,183.720807
10,14,255.062218
10,15,312.789649
10,16,377.992157
10,17,412.211399
10,18,508.414326
10,19,564.803269
10,20,71.734993
10,21,92.488401
10,22,150.658128
10,23,222.356432
10,24,272.613112
10,25,318.425620
10,26,368.936624
10,27,442.624159
10,28,523.041319
10,29,572.095326
10,30,126.757362
10,31,161.815973
10,32,207.790240
10,33,244.680446
10,34,290.483326
10,35,375.007031
10,36,409.162830
10,37,450.775990
10,38,509.466342
10,39,582.217201
10,40,193.361079
10,41,206.231147
10,42,247.246110
10,43,297.804210
10,44,317.011302
10,45,377.359552
10,46,445.869527
10,47,486.149955
10,48,555.038557
10,49,612.976748
10,50,244.970091
10,51,270.702339
10,52,303.073196
10,53,337.164808
10,54,399.749274
10,55,420.599571
10,56,478.761347
10,57,510.996927
10,58,570.131181
10,59,615.481873
10,60,317.418609
10,61,320.648569
10,62,353.551897
10,63,391.153073
10,64,424.967255
10,65,473.398803
10,66,499.264531
10,67,557.464514
10,68,596.313613
10,69,672.604123
10,70,359.578217
10,71,378.596515
10,72,428.229503
10,73,432.976912
10,74,484.722750
10,75,503.314349
10,76,554.211452
10,77,596.480306
10,78,655.046510
10,79,691.424375
10,80,441.818218
10,81,463.172700
10,82,482.189369
10,83,497.129426
10,84,531.469964
10,85,551.544928
10,86,609.641345
10,87,649.946214
10,88,683.321826
10,89,745.588787
10,90,517.078762
10,91,496.850019
10,92,523.815076
10,93,547.454565
10,94,557.839861
10,95,619.328077
10,96,659.460571
10,97,696.136795
10,98,723.276074
10,99,790.211379
11,12,51.663190
11,13,103.966916
11,14,175.661847
11,15,233.003222
11,16,298.330149
11,17,332.427342
11,18,428.655175
11,19,485.030398
11,20,91.664010
11,21,69.269441
11,22,90.927120
11,23,149.072162
11,24,195.239677
11,25,242.370590
11,26,290.568159
11,27,364.030471
11,28,444.510076
11,29,492.670888
11,30,143.474238
11,31,132.853457
11,32,164.171196
11,33,184.661798
11,34,220.410815
11,35,303.451308
11,36,333.945988
11,37,375.440294
11,38,433.556439
11,39,504.491033
11,40,193.117694
11,41,178.414823
11,42,212.756748
11,43,243.041829
11,44,255.298484
11,45,310.922010
11,46,374.722902
11,47,412.320856
11,48,479.592435
11,49,537.218244
11,50,248.719641
11,51,248.728473
11,52,266.838846
11,53,294.995532
11,54,344.284649
11,55,361.378586
11,56,414.089516
11,57,442.756028
11,58,499.918451
11,59,542.297393
11,60,319.322239
11,61,305.089318
11,62,323.660939
11,63,353.011741
11,64,376.941206
11,65,415.712228
11,66,438.950543
11,67,492.669577
11,68,528.422407
11,69,602.085429
11,70,358.266239
11,71,365.733661
11,72,402.919337
11,73,395.932385
11,74,440.235695
11,75,450.693715
11,76,499.376130
11,77,537.907255
11,78,591.316367
11,79,625.551603
11,80,438.675902
11,81,451.094776
11,82,460.727911
11,83,464.120368
11,84,491.747645
11,85,502.574935
11,86,555.868931
11,87,591.898509
11,88,622.559009
11,89,683.404423
11,90,512.331382
11,91,484.677054
11,92,500.682869
11,93,514.582879
11,94,521.125651
11,95,575.040831
11,96,608.540051
11,97,643.236026
11,98,666.944752
11,99,728.729533
12,13,52.759237
12,14,125.019465
12,15,181.352212
12,16,247.070085
12,17,280.925578
12,18,377.197147
12,19,433.540667
12,20,132.748142
12,21,97.340996
12,22,77.982289
12,23,108.385090
12,24,147.526798
12,25,195.824506
12,26,241.012898
12,27,314.066547
12,28,394.520837
12,29,441.667139
12,30,175.756295
12,31,139.797229
12,32,154.811590
12,33,157.736479
12,34,181.076359
12,35,261.114757
12,36,287.655753
12,37,328.836078
12,38,386.202415
12,39,455.256310
12,40,211.930688
12,41,180.370956
12,42,206.781625
12,43,218.227233
12,44,223.549125
12,45,273.466954
12,46,332.151826
12,47,367.019316
12,48,432.565255
12,49,489.790272
12,50,266.450386
12,51,249.876121
12,52,256.562509
12,53,278.978335
12,54,316.052993
12,55,329.646662
12,56,377.025721
12,57,402.363154
12,58,457.514250
12,59,497.160932
12,60,333.211655
12,61,308.235402
12,62,316.111876
12,63,338.504634
12,64,354.221354
12,65,384.554517
12,66,405.361335
12,67,454.921190
12,68,487.884608
12,69,559.081996
12,70,369.077548
12,71,368.893780
12,72,396.713067
12,73,381.338813
12,74,419.276301
12,75,423.246484
12,76,469.687683
12,77,504.955054
12,78,553.936377
12,79,586.306148
12,80,446.659419
12,81,453.056140
12,82,456.189743
12,83,451.371936
12,84,473.718920
12,85,477.439356
12,86,526.572964
12,87,559.038734
12,88,587.410190
12,89,646.898579
12,90,518.199505
12,91,486.062473
12,92,494.423502
12,93,501.285086
12,94,504.974718
12,95,552.806851
12,96,581.082191
12,97,614.073015
12,98,635.045272
12,99,692.623924
13,14,72.372601
13,15,129.566790
13,16,194.392868
13,17,228.496207
13,18,324.696286
13,19,381.082472
13,20,176.174139
13,21,135.375792
13,22,88.447045
13,23,71.932637
13,24,97.680771
13,25,146.600944
13,26,188.811000
13,27,261.566411
13,28,341.978366
13,29,388.917479
13,30,210.432591
13,31,155.898324
13,32,152.964227
13,33,135.129515
13,34,140.973599
13,35,215.639439
13,36,237.988050
13,37,278.726636
13,38,335.343671
13,39,403.061468
13,40,233.141540
13,41,187.674669
13,42,204.086005
13,43,194.057732
13,44,191.047883
13,45,233.135763
13,46,285.789152
13,47,317.921109
13,48,381.883333
13,49,438.740415
13,50,284.436062
13,51,252.217910
13,52,246.749494
13,53,262.179570
13,54,285.026877
13,55,294.610280
13,56,335.852260
13,57,357.698861
13,58,410.717628
13,59,447.884940
13,60,345.607375
13,61,310.527420
13,62,307.177957
13,63,321.703288
13,64,328.397013
13,65,349.398580
13,66,367.485682
13,67,412.540597
13,68,442.701643
13,69,511.494673
13,70,377.645447
13,71,369.734796
13,72,387.424470
13,73,363.601514
13,74,394.322950
13,75,391.515654
13,76,435.242760
13,77,467.006436
13,78,511.477334
13,79,542.009928
13,80,451.108570
13,81,451.285752
13,82,447.723279
13,83,434.516178
13,84,451.164030
13,85,447.561017
13,86,492.128871
13,87,520.902488
13,88,546.948465
13,89,604.969768
13,90,519.650406
13,91,483.289793
13,92,483.731776
13,93,483.304305
13,94,484.034677
13,95,525.285924
13,96,548.154022
13,97,579.300955
13,98,597.525950
13,99,650.949714
14,15,64.713096
14,16,123.286194
14,17,158.432112
14,18,254.039244
14,19,310.482994
14,20,239.461150
14,21,196.191981
14,22,135.223647
14,23,66.780639
14,24,37.310365
14,25,82.110283
14,26,116.800844
14,27,189.219917
14,28,269.611928
14,29,317.044820
14,30,264.267828
14,31,195.280078
14,32,172.577595
14,33,128.990469
14,34,99.918849
14,35,156.272683
14,36,170.014097
14,37,209.634822
14,38,264.870106
14,39,330.903781
14,40,271.640916
14,41,213.774804
14,42,215.997372
14,43,175.575390
14,44,158.478623
14,45,182.906498
14,46,223.023051
14,47,250.207630
14,48,311.546922
14,49,367.830829
14,50,316.684567
14,51,266.773718
14,52,245.206173
14,53,249.375913
14,54,248.575981
14,55,251.117335
14,56,281.008886
14,57,296.800173
14,58,346.003721
14,59,379.350091
14,60,368.653576
14,61,321.848435
14,62,303.302855
14,63,305.785569
14,64,298.516809
14,65,304.089145
14,66,317.413735
14,67,354.665418
14,68,380.243963
14,69,445.170251
14,70,394.768746
14,71,376.861673
14,72,380.009752
14,73,344.743246
14,74,363.796464
14,75,350.661049
14,76,389.400184
14,77,415.383890
14,78,452.667274
14,79,480.323257
14,80,460.933536
14,81,452.675311
14,82,439.901288
14,83,415.017565
14,84,422.968104
14,85,408.483350
14,86,445.529778
14,87,468.475905
14,88,490.870802
14,89,546.427669
14,90,524.126477
14,91,482.639783
14,92,472.029014
14,93,461.188680
14,94,457.606331
14,95,488.587318
14,96,503.217680
14,97,531.371942
14,98,545.439866
14,99,592.574812
15,16,69.917704
15,17,100.533415
15,18,196.709160
15,19,252.788624
15,20,302.721519
15,21,259.902762
15,22,199.921216
15,23,128.642711
15,24,77.769795
15,25,90.469008
15,26,85.044757
15,27,145.710790
15,28,223.097818
15,29,263.497560
15,30,328.955173
15,31,259.341493
15,32,233.158869
15,33,183.014776
15,34,135.915646
15,35,158.497200
15,36,150.992287
15,37,183.997048
15,38,231.783401
15,39,287.048326
15,40,335.023177
15,41,275.078308
15,42,272.710503
15,43,218.898589
15,44,192.878473
15,45,196.058459
15,46,212.594344
15,47,226.706286
15,48,277.763981
15,49,330.762903
15,50,378.360228
15,51,323.246500
15,52,294.832690
15,53,292.226755
15,54,272.513352
15,55,267.481484
15,56,281.162896
15,57,286.374719
15,58,326.596971
15,59,350.037345
15,60,426.958774
15,61,375.915898
15,62,349.882507
15,63,344.503087
15,64,326.357968
15,65,315.901229
15,66,322.791690
15,67,347.563485
15,68,364.557797
15,69,420.390927
15,70,450.446137
15,71,428.041790
15,72,422.711839
15,73,380.194984
15,74,389.011154
15,75,365.947293
15,76,397.953224
15,77,416.006485
15,78,441.981681
15,79,464.324865
15,80,512.509314
15,81,499.712031
15,82,481.343661
15,83,448.421570
15,84,448.943612
15,85,424.198011
15,86,451.971170
15,87,467.014454
15,88,483.847186
15,89,534.895944
15,90,572.226361
15,91,528.115815
15,92,510.341987
15,93,491.691843
15,94,484.513619
15,95,505.284480
15,96,510.677504
15,97,534.827437
15,98,543.343833
15,99,580.826693
16,17,36.462365
16,18,130.768403
16,19,187.207757
16,20,361.253901
16,21,317.518875
16,22,253.261656
16,23,174.787494
16,24,116.528207
16,25,94.985232
16,26,43.825268
16,27,77.492242
16,28,153.251231
16,29,194.876463
16,30,380.883730
16,31,305.320395
16,32,270.246596
16,33,212.408660
16,34,151.418670
16,35,133.170921
16,36,103.988340
16,37,126.783767
16,38,166.955434
16,39,217.415983
16,40,376.877529
16,41,312.309769
16,42,300.954309
16,43,231.256992
16,44,197.306699
16,45,176.667406
16,46,167.147416
16,47,168.783925
16,48,211.728277
16,49,262.811990
16,50,414.318254
16,51,349.363868
16,52,311.054954
16,53,299.282246
16,54,258.074907
16,55,245.097397
16,56,241.490693
16,57,236.788792
16,58,268.689844
16,59,285.484728
16,60,454.363516
16,61,396.472449
16,62,359.698337
16,63,344.017699
16,64,313.520670
16,65,286.160942
16,66,286.332056
16,67,298.872653
16,68,308.630624
16,69,357.701634
16,70,472.381898
16,71,442.731006
16,72,425.142437
16,73,374.420215
16,74,370.941157
16,75,337.898388
16,76,362.213498
16,77,372.453559
16,78,388.591609
16,79,406.802879
16,80,526.421660
16,81,506.771574
16,82,480.851826
16,83,438.354644
16,84,430.186219
16,85,394.971884
16,86,413.037743
16,87,420.739271
16,88,432.759813
16,89,479.864563
16,90,579.874538
16,91,532.463080
16,92,505.219652
16,93,477.281093
16,94,466.080845
16,95,475.465398
16,96,471.730153
16,97,491.909783
16,98,495.562225
16,99,525.279846
17,18,96.316344
17,19,152.615272
17,20,397.181778
17,21,353.528400
